date,City,State,Year,month1,Month,Year-Month,Num_reviews
2020-06-29,Los Angeles,California,2020,6,06,2020-06,553
2020-06-29,New York,New York,2020,6,06,2020-06,236
2020-06-30,Chicago,Illinois,2020,6,06,2020-06,116
2020-06-30,Hawaii,Hawaii,2020,6,06,2020-06,51
2020-06-30,Las Vegas,Nevada,2020,6,06,2020-06,191
2020-06-30,Los Angeles,California,2020,6,06,2020-06,543
2020-06-30,New York,New York,2020,6,06,2020-06,261
2020-07-01,Chicago,Illinois,2020,7,07,2020-07,97
2020-07-01,Hawaii,Hawaii,2020,7,07,2020-07,58
2020-07-01,Las Vegas,Nevada,2020,7,07,2020-07,192
2020-07-01,Los Angeles,California,2020,7,07,2020-07,466
2020-07-01,New York,New York,2020,7,07,2020-07,210
2020-07-02,Chicago,Illinois,2020,7,07,2020-07,106
2020-07-02,Hawaii,Hawaii,2020,7,07,2020-07,52
2020-07-02,Las Vegas,Nevada,2020,7,07,2020-07,209
2020-07-02,Los Angeles,California,2020,7,07,2020-07,431
2020-07-02,New York,New York,2020,7,07,2020-07,172
2020-07-03,Chicago,Illinois,2020,7,07,2020-07,100
2020-07-03,Hawaii,Hawaii,2020,7,07,2020-07,39
2020-07-03,Las Vegas,Nevada,2020,7,07,2020-07,241
2020-07-03,Los Angeles,California,2020,7,07,2020-07,492
2020-07-03,New York,New York,2020,7,07,2020-07,206
2020-07-04,Chicago,Illinois,2020,7,07,2020-07,75
2020-07-04,Hawaii,Hawaii,2020,7,07,2020-07,62
2020-07-04,Las Vegas,Nevada,2020,7,07,2020-07,126
2020-07-04,Los Angeles,California,2020,7,07,2020-07,352
2020-07-04,New York,New York,2020,7,07,2020-07,169
2020-07-05,Chicago,Illinois,2020,7,07,2020-07,305
2020-07-05,Hawaii,Hawaii,2020,7,07,2020-07,255
2020-07-05,Las Vegas,Nevada,2020,7,07,2020-07,561
2020-07-05,Los Angeles,California,2020,7,07,2020-07,984
2020-07-05,New York,New York,2020,7,07,2020-07,386
2020-07-06,Chicago,Illinois,2020,7,07,2020-07,160
2020-07-06,Hawaii,Hawaii,2020,7,07,2020-07,156
2020-07-06,Las Vegas,Nevada,2020,7,07,2020-07,396
2020-07-06,Los Angeles,California,2020,7,07,2020-07,654
2020-07-06,New York,New York,2020,7,07,2020-07,326
2020-07-07,Chicago,Illinois,2020,7,07,2020-07,93
2020-07-07,Hawaii,Hawaii,2020,7,07,2020-07,71
2020-07-07,Las Vegas,Nevada,2020,7,07,2020-07,214
2020-07-07,Los Angeles,California,2020,7,07,2020-07,404
2020-07-07,New York,New York,2020,7,07,2020-07,159
2020-07-08,Chicago,Illinois,2020,7,07,2020-07,89
2020-07-08,Hawaii,Hawaii,2020,7,07,2020-07,57
2020-07-08,Las Vegas,Nevada,2020,7,07,2020-07,171
2020-07-08,Los Angeles,California,2020,7,07,2020-07,449
2020-07-08,New York,New York,2020,7,07,2020-07,187
2020-07-09,Chicago,Illinois,2020,7,07,2020-07,73
2020-07-09,Hawaii,Hawaii,2020,7,07,2020-07,45
2020-07-09,Las Vegas,Nevada,2020,7,07,2020-07,230
2020-07-09,Los Angeles,California,2020,7,07,2020-07,409
2020-07-09,New York,New York,2020,7,07,2020-07,160
2020-07-10,Chicago,Illinois,2020,7,07,2020-07,112
2020-07-10,Hawaii,Hawaii,2020,7,07,2020-07,63
2020-07-10,Las Vegas,Nevada,2020,7,07,2020-07,237
2020-07-10,Los Angeles,California,2020,7,07,2020-07,497
2020-07-10,New York,New York,2020,7,07,2020-07,205
2020-07-11,Chicago,Illinois,2020,7,07,2020-07,85
2020-07-11,Hawaii,Hawaii,2020,7,07,2020-07,54
2020-07-11,Las Vegas,Nevada,2020,7,07,2020-07,167
2020-07-11,Los Angeles,California,2020,7,07,2020-07,454
2020-07-11,New York,New York,2020,7,07,2020-07,231
2020-07-12,Chicago,Illinois,2020,7,07,2020-07,261
2020-07-12,Hawaii,Hawaii,2020,7,07,2020-07,131
2020-07-12,Las Vegas,Nevada,2020,7,07,2020-07,442
2020-07-12,Los Angeles,California,2020,7,07,2020-07,850
2020-07-12,New York,New York,2020,7,07,2020-07,364
2020-07-13,Chicago,Illinois,2020,7,07,2020-07,152
2020-07-13,Hawaii,Hawaii,2020,7,07,2020-07,98
2020-07-13,Las Vegas,Nevada,2020,7,07,2020-07,329
2020-07-13,Los Angeles,California,2020,7,07,2020-07,567
2020-07-13,New York,New York,2020,7,07,2020-07,254
2020-07-14,Chicago,Illinois,2020,7,07,2020-07,99
2020-07-14,Hawaii,Hawaii,2020,7,07,2020-07,64
2020-07-14,Las Vegas,Nevada,2020,7,07,2020-07,197
2020-07-14,Los Angeles,California,2020,7,07,2020-07,384
2020-07-14,New York,New York,2020,7,07,2020-07,151
2020-07-15,Chicago,Illinois,2020,7,07,2020-07,100
2020-07-15,Hawaii,Hawaii,2020,7,07,2020-07,66
2020-07-15,Las Vegas,Nevada,2020,7,07,2020-07,195
2020-07-15,Los Angeles,California,2020,7,07,2020-07,416
2020-07-15,New York,New York,2020,7,07,2020-07,173
2020-07-16,Chicago,Illinois,2020,7,07,2020-07,99
2020-07-16,Hawaii,Hawaii,2020,7,07,2020-07,63
2020-07-16,Las Vegas,Nevada,2020,7,07,2020-07,213
2020-07-16,Los Angeles,California,2020,7,07,2020-07,389
2020-07-16,New York,New York,2020,7,07,2020-07,197
2020-07-17,Chicago,Illinois,2020,7,07,2020-07,109
2020-07-17,Hawaii,Hawaii,2020,7,07,2020-07,68
2020-07-17,Las Vegas,Nevada,2020,7,07,2020-07,238
2020-07-17,Los Angeles,California,2020,7,07,2020-07,486
2020-07-17,New York,New York,2020,7,07,2020-07,225
2020-07-18,Chicago,Illinois,2020,7,07,2020-07,85
2020-07-18,Hawaii,Hawaii,2020,7,07,2020-07,67
2020-07-18,Las Vegas,Nevada,2020,7,07,2020-07,175
2020-07-18,Los Angeles,California,2020,7,07,2020-07,471
2020-07-18,New York,New York,2020,7,07,2020-07,231
2020-07-19,Chicago,Illinois,2020,7,07,2020-07,291
2020-07-19,Hawaii,Hawaii,2020,7,07,2020-07,162
2020-07-19,Las Vegas,Nevada,2020,7,07,2020-07,460
2020-07-19,Los Angeles,California,2020,7,07,2020-07,853
2020-07-19,New York,New York,2020,7,07,2020-07,413
2020-07-20,Chicago,Illinois,2020,7,07,2020-07,161
2020-07-20,Hawaii,Hawaii,2020,7,07,2020-07,151
2020-07-20,Las Vegas,Nevada,2020,7,07,2020-07,375
2020-07-20,Los Angeles,California,2020,7,07,2020-07,622
2020-07-20,New York,New York,2020,7,07,2020-07,259
2020-07-21,Chicago,Illinois,2020,7,07,2020-07,89
2020-07-21,Hawaii,Hawaii,2020,7,07,2020-07,62
2020-07-21,Las Vegas,Nevada,2020,7,07,2020-07,211
2020-07-21,Los Angeles,California,2020,7,07,2020-07,421
2020-07-21,New York,New York,2020,7,07,2020-07,181
2020-07-22,Chicago,Illinois,2020,7,07,2020-07,82
2020-07-22,Hawaii,Hawaii,2020,7,07,2020-07,71
2020-07-22,Las Vegas,Nevada,2020,7,07,2020-07,190
2020-07-22,Los Angeles,California,2020,7,07,2020-07,389
2020-07-22,New York,New York,2020,7,07,2020-07,180
2020-07-23,Chicago,Illinois,2020,7,07,2020-07,104
2020-07-23,Hawaii,Hawaii,2020,7,07,2020-07,65
2020-07-23,Las Vegas,Nevada,2020,7,07,2020-07,219
2020-07-23,Los Angeles,California,2020,7,07,2020-07,408
2020-07-23,New York,New York,2020,7,07,2020-07,181
2020-07-24,Chicago,Illinois,2020,7,07,2020-07,128
2020-07-24,Hawaii,Hawaii,2020,7,07,2020-07,49
2020-07-24,Las Vegas,Nevada,2020,7,07,2020-07,253
2020-07-24,Los Angeles,California,2020,7,07,2020-07,493
2020-07-24,New York,New York,2020,7,07,2020-07,226
2020-07-25,Chicago,Illinois,2020,7,07,2020-07,97
2020-07-25,Hawaii,Hawaii,2020,7,07,2020-07,89
2020-07-25,Las Vegas,Nevada,2020,7,07,2020-07,166
2020-07-25,Los Angeles,California,2020,7,07,2020-07,444
2020-07-25,New York,New York,2020,7,07,2020-07,217
2020-07-26,Chicago,Illinois,2020,7,07,2020-07,296
2020-07-26,Hawaii,Hawaii,2020,7,07,2020-07,115
2020-07-26,Las Vegas,Nevada,2020,7,07,2020-07,466
2020-07-26,Los Angeles,California,2020,7,07,2020-07,869
2020-07-26,New York,New York,2020,7,07,2020-07,398
2020-07-27,Chicago,Illinois,2020,7,07,2020-07,151
2020-07-27,Hawaii,Hawaii,2020,7,07,2020-07,104
2020-07-27,Las Vegas,Nevada,2020,7,07,2020-07,360
2020-07-27,Los Angeles,California,2020,7,07,2020-07,604
2020-07-27,New York,New York,2020,7,07,2020-07,255
2020-07-28,Chicago,Illinois,2020,7,07,2020-07,101
2020-07-28,Hawaii,Hawaii,2020,7,07,2020-07,44
2020-07-28,Las Vegas,Nevada,2020,7,07,2020-07,195
2020-07-28,Los Angeles,California,2020,7,07,2020-07,403
2020-07-28,New York,New York,2020,7,07,2020-07,178
2020-07-29,Chicago,Illinois,2020,7,07,2020-07,96
2020-07-29,Hawaii,Hawaii,2020,7,07,2020-07,61
2020-07-29,Las Vegas,Nevada,2020,7,07,2020-07,176
2020-07-29,Los Angeles,California,2020,7,07,2020-07,406
2020-07-29,New York,New York,2020,7,07,2020-07,185
2020-07-30,Chicago,Illinois,2020,7,07,2020-07,100
2020-07-30,Hawaii,Hawaii,2020,7,07,2020-07,68
2020-07-30,Las Vegas,Nevada,2020,7,07,2020-07,234
2020-07-30,Los Angeles,California,2020,7,07,2020-07,403
2020-07-30,New York,New York,2020,7,07,2020-07,209
2020-07-31,Chicago,Illinois,2020,7,07,2020-07,153
2020-07-31,Hawaii,Hawaii,2020,7,07,2020-07,111
2020-07-31,Las Vegas,Nevada,2020,7,07,2020-07,307
2020-07-31,Los Angeles,California,2020,7,07,2020-07,731
2020-07-31,New York,New York,2020,7,07,2020-07,376
2020-08-01,Chicago,Illinois,2020,8,08,2020-08,122
2020-08-01,Hawaii,Hawaii,2020,8,08,2020-08,96
2020-08-01,Las Vegas,Nevada,2020,8,08,2020-08,200
2020-08-01,Los Angeles,California,2020,8,08,2020-08,559
2020-08-01,New York,New York,2020,8,08,2020-08,309
2020-08-02,Chicago,Illinois,2020,8,08,2020-08,282
2020-08-02,Hawaii,Hawaii,2020,8,08,2020-08,171
2020-08-02,Las Vegas,Nevada,2020,8,08,2020-08,422
2020-08-02,Los Angeles,California,2020,8,08,2020-08,850
2020-08-02,New York,New York,2020,8,08,2020-08,432
2020-08-03,Chicago,Illinois,2020,8,08,2020-08,165
2020-08-03,Hawaii,Hawaii,2020,8,08,2020-08,122
2020-08-03,Las Vegas,Nevada,2020,8,08,2020-08,364
2020-08-03,Los Angeles,California,2020,8,08,2020-08,626
2020-08-03,New York,New York,2020,8,08,2020-08,289
2020-08-04,Chicago,Illinois,2020,8,08,2020-08,98
2020-08-04,Hawaii,Hawaii,2020,8,08,2020-08,60
2020-08-04,Las Vegas,Nevada,2020,8,08,2020-08,183
2020-08-04,Los Angeles,California,2020,8,08,2020-08,404
2020-08-04,New York,New York,2020,8,08,2020-08,174
2020-08-05,Chicago,Illinois,2020,8,08,2020-08,112
2020-08-05,Hawaii,Hawaii,2020,8,08,2020-08,79
2020-08-05,Las Vegas,Nevada,2020,8,08,2020-08,156
2020-08-05,Los Angeles,California,2020,8,08,2020-08,414
2020-08-05,New York,New York,2020,8,08,2020-08,193
2020-08-06,Chicago,Illinois,2020,8,08,2020-08,93
2020-08-06,Hawaii,Hawaii,2020,8,08,2020-08,65
2020-08-06,Las Vegas,Nevada,2020,8,08,2020-08,224
2020-08-06,Los Angeles,California,2020,8,08,2020-08,446
2020-08-06,New York,New York,2020,8,08,2020-08,165
2020-08-07,Chicago,Illinois,2020,8,08,2020-08,110
2020-08-07,Hawaii,Hawaii,2020,8,08,2020-08,59
2020-08-07,Las Vegas,Nevada,2020,8,08,2020-08,260
2020-08-07,Los Angeles,California,2020,8,08,2020-08,558
2020-08-07,New York,New York,2020,8,08,2020-08,219
2020-08-08,Chicago,Illinois,2020,8,08,2020-08,101
2020-08-08,Hawaii,Hawaii,2020,8,08,2020-08,65
2020-08-08,Las Vegas,Nevada,2020,8,08,2020-08,176
2020-08-08,Los Angeles,California,2020,8,08,2020-08,544
2020-08-08,New York,New York,2020,8,08,2020-08,263
2020-08-09,Chicago,Illinois,2020,8,08,2020-08,303
2020-08-09,Hawaii,Hawaii,2020,8,08,2020-08,140
2020-08-09,Las Vegas,Nevada,2020,8,08,2020-08,464
2020-08-09,Los Angeles,California,2020,8,08,2020-08,867
2020-08-09,New York,New York,2020,8,08,2020-08,452
2020-08-10,Chicago,Illinois,2020,8,08,2020-08,165
2020-08-10,Hawaii,Hawaii,2020,8,08,2020-08,149
2020-08-10,Las Vegas,Nevada,2020,8,08,2020-08,376
2020-08-10,Los Angeles,California,2020,8,08,2020-08,690
2020-08-10,New York,New York,2020,8,08,2020-08,289
2020-08-11,Chicago,Illinois,2020,8,08,2020-08,87
2020-08-11,Hawaii,Hawaii,2020,8,08,2020-08,58
2020-08-11,Las Vegas,Nevada,2020,8,08,2020-08,185
2020-08-11,Los Angeles,California,2020,8,08,2020-08,441
2020-08-11,New York,New York,2020,8,08,2020-08,203
2020-08-12,Chicago,Illinois,2020,8,08,2020-08,104
2020-08-12,Hawaii,Hawaii,2020,8,08,2020-08,43
2020-08-12,Las Vegas,Nevada,2020,8,08,2020-08,189
2020-08-12,Los Angeles,California,2020,8,08,2020-08,460
2020-08-12,New York,New York,2020,8,08,2020-08,189
2020-08-13,Chicago,Illinois,2020,8,08,2020-08,113
2020-08-13,Hawaii,Hawaii,2020,8,08,2020-08,39
2020-08-13,Las Vegas,Nevada,2020,8,08,2020-08,207
2020-08-13,Los Angeles,California,2020,8,08,2020-08,473
2020-08-13,New York,New York,2020,8,08,2020-08,207
2020-08-14,Chicago,Illinois,2020,8,08,2020-08,119
2020-08-14,Hawaii,Hawaii,2020,8,08,2020-08,53
2020-08-14,Las Vegas,Nevada,2020,8,08,2020-08,247
2020-08-14,Los Angeles,California,2020,8,08,2020-08,523
2020-08-14,New York,New York,2020,8,08,2020-08,231
2020-08-15,Chicago,Illinois,2020,8,08,2020-08,128
2020-08-15,Hawaii,Hawaii,2020,8,08,2020-08,54
2020-08-15,Las Vegas,Nevada,2020,8,08,2020-08,192
2020-08-15,Los Angeles,California,2020,8,08,2020-08,545
2020-08-15,New York,New York,2020,8,08,2020-08,259
2020-08-16,Chicago,Illinois,2020,8,08,2020-08,271
2020-08-16,Hawaii,Hawaii,2020,8,08,2020-08,92
2020-08-16,Las Vegas,Nevada,2020,8,08,2020-08,477
2020-08-16,Los Angeles,California,2020,8,08,2020-08,954
2020-08-16,New York,New York,2020,8,08,2020-08,441
2020-08-17,Chicago,Illinois,2020,8,08,2020-08,159
2020-08-17,Hawaii,Hawaii,2020,8,08,2020-08,68
2020-08-17,Las Vegas,Nevada,2020,8,08,2020-08,364
2020-08-17,Los Angeles,California,2020,8,08,2020-08,700
2020-08-17,New York,New York,2020,8,08,2020-08,329
2020-08-18,Chicago,Illinois,2020,8,08,2020-08,76
2020-08-18,Hawaii,Hawaii,2020,8,08,2020-08,30
2020-08-18,Las Vegas,Nevada,2020,8,08,2020-08,194
2020-08-18,Los Angeles,California,2020,8,08,2020-08,409
2020-08-18,New York,New York,2020,8,08,2020-08,212
2020-08-19,Chicago,Illinois,2020,8,08,2020-08,99
2020-08-19,Hawaii,Hawaii,2020,8,08,2020-08,34
2020-08-19,Las Vegas,Nevada,2020,8,08,2020-08,191
2020-08-19,Los Angeles,California,2020,8,08,2020-08,453
2020-08-19,New York,New York,2020,8,08,2020-08,197
2020-08-20,Chicago,Illinois,2020,8,08,2020-08,94
2020-08-20,Hawaii,Hawaii,2020,8,08,2020-08,40
2020-08-20,Las Vegas,Nevada,2020,8,08,2020-08,195
2020-08-20,Los Angeles,California,2020,8,08,2020-08,469
2020-08-20,New York,New York,2020,8,08,2020-08,226
2020-08-21,Chicago,Illinois,2020,8,08,2020-08,98
2020-08-21,Hawaii,Hawaii,2020,8,08,2020-08,40
2020-08-21,Las Vegas,Nevada,2020,8,08,2020-08,228
2020-08-21,Los Angeles,California,2020,8,08,2020-08,530
2020-08-21,New York,New York,2020,8,08,2020-08,242
2020-08-22,Chicago,Illinois,2020,8,08,2020-08,112
2020-08-22,Hawaii,Hawaii,2020,8,08,2020-08,50
2020-08-22,Las Vegas,Nevada,2020,8,08,2020-08,177
2020-08-22,Los Angeles,California,2020,8,08,2020-08,480
2020-08-22,New York,New York,2020,8,08,2020-08,255
2020-08-23,Chicago,Illinois,2020,8,08,2020-08,297
2020-08-23,Hawaii,Hawaii,2020,8,08,2020-08,97
2020-08-23,Las Vegas,Nevada,2020,8,08,2020-08,489
2020-08-23,Los Angeles,California,2020,8,08,2020-08,927
2020-08-23,New York,New York,2020,8,08,2020-08,519
2020-08-24,Chicago,Illinois,2020,8,08,2020-08,135
2020-08-24,Hawaii,Hawaii,2020,8,08,2020-08,45
2020-08-24,Las Vegas,Nevada,2020,8,08,2020-08,343
2020-08-24,Los Angeles,California,2020,8,08,2020-08,606
2020-08-24,New York,New York,2020,8,08,2020-08,304
2020-08-25,Chicago,Illinois,2020,8,08,2020-08,82
2020-08-25,Hawaii,Hawaii,2020,8,08,2020-08,31
2020-08-25,Las Vegas,Nevada,2020,8,08,2020-08,171
2020-08-25,Los Angeles,California,2020,8,08,2020-08,430
2020-08-25,New York,New York,2020,8,08,2020-08,242
2020-08-26,Chicago,Illinois,2020,8,08,2020-08,74
2020-08-26,Hawaii,Hawaii,2020,8,08,2020-08,28
2020-08-26,Las Vegas,Nevada,2020,8,08,2020-08,178
2020-08-26,Los Angeles,California,2020,8,08,2020-08,413
2020-08-26,New York,New York,2020,8,08,2020-08,195
2020-08-27,Chicago,Illinois,2020,8,08,2020-08,102
2020-08-27,Hawaii,Hawaii,2020,8,08,2020-08,33
2020-08-27,Las Vegas,Nevada,2020,8,08,2020-08,187
2020-08-27,Los Angeles,California,2020,8,08,2020-08,461
2020-08-27,New York,New York,2020,8,08,2020-08,204
2020-08-28,Chicago,Illinois,2020,8,08,2020-08,117
2020-08-28,Hawaii,Hawaii,2020,8,08,2020-08,35
2020-08-28,Las Vegas,Nevada,2020,8,08,2020-08,200
2020-08-28,Los Angeles,California,2020,8,08,2020-08,503
2020-08-28,New York,New York,2020,8,08,2020-08,230
2020-08-29,Chicago,Illinois,2020,8,08,2020-08,90
2020-08-29,Hawaii,Hawaii,2020,8,08,2020-08,37
2020-08-29,Las Vegas,Nevada,2020,8,08,2020-08,194
2020-08-29,Los Angeles,California,2020,8,08,2020-08,505
2020-08-29,New York,New York,2020,8,08,2020-08,255
2020-08-30,Chicago,Illinois,2020,8,08,2020-08,285
2020-08-30,Hawaii,Hawaii,2020,8,08,2020-08,78
2020-08-30,Las Vegas,Nevada,2020,8,08,2020-08,449
2020-08-30,Los Angeles,California,2020,8,08,2020-08,942
2020-08-30,New York,New York,2020,8,08,2020-08,480
2020-08-31,Chicago,Illinois,2020,8,08,2020-08,221
2020-08-31,Hawaii,Hawaii,2020,8,08,2020-08,103
2020-08-31,Las Vegas,Nevada,2020,8,08,2020-08,425
2020-08-31,Los Angeles,California,2020,8,08,2020-08,821
2020-08-31,New York,New York,2020,8,08,2020-08,534
2020-09-01,Chicago,Illinois,2020,9,09,2020-09,108
2020-09-01,Hawaii,Hawaii,2020,9,09,2020-09,59
2020-09-01,Las Vegas,Nevada,2020,9,09,2020-09,189
2020-09-01,Los Angeles,California,2020,9,09,2020-09,493
2020-09-01,New York,New York,2020,9,09,2020-09,291
2020-09-02,Chicago,Illinois,2020,9,09,2020-09,87
2020-09-02,Hawaii,Hawaii,2020,9,09,2020-09,36
2020-09-02,Las Vegas,Nevada,2020,9,09,2020-09,136
2020-09-02,Los Angeles,California,2020,9,09,2020-09,388
2020-09-02,New York,New York,2020,9,09,2020-09,206
2020-09-03,Chicago,Illinois,2020,9,09,2020-09,89
2020-09-03,Hawaii,Hawaii,2020,9,09,2020-09,31
2020-09-03,Las Vegas,Nevada,2020,9,09,2020-09,201
2020-09-03,Los Angeles,California,2020,9,09,2020-09,417
2020-09-03,New York,New York,2020,9,09,2020-09,187
2020-09-04,Chicago,Illinois,2020,9,09,2020-09,114
2020-09-04,Hawaii,Hawaii,2020,9,09,2020-09,44
2020-09-04,Las Vegas,Nevada,2020,9,09,2020-09,218
2020-09-04,Los Angeles,California,2020,9,09,2020-09,555
2020-09-04,New York,New York,2020,9,09,2020-09,243
2020-09-05,Chicago,Illinois,2020,9,09,2020-09,104
2020-09-05,Hawaii,Hawaii,2020,9,09,2020-09,29
2020-09-05,Las Vegas,Nevada,2020,9,09,2020-09,194
2020-09-05,Los Angeles,California,2020,9,09,2020-09,461
2020-09-05,New York,New York,2020,9,09,2020-09,270
2020-09-06,Chicago,Illinois,2020,9,09,2020-09,246
2020-09-06,Hawaii,Hawaii,2020,9,09,2020-09,41
2020-09-06,Las Vegas,Nevada,2020,9,09,2020-09,372
2020-09-06,Los Angeles,California,2020,9,09,2020-09,668
2020-09-06,New York,New York,2020,9,09,2020-09,412
2020-09-07,Chicago,Illinois,2020,9,09,2020-09,417
2020-09-07,Hawaii,Hawaii,2020,9,09,2020-09,117
2020-09-07,Las Vegas,Nevada,2020,9,09,2020-09,667
2020-09-07,Los Angeles,California,2020,9,09,2020-09,1198
2020-09-07,New York,New York,2020,9,09,2020-09,548
2020-09-08,Chicago,Illinois,2020,9,09,2020-09,123
2020-09-08,Hawaii,Hawaii,2020,9,09,2020-09,36
2020-09-08,Las Vegas,Nevada,2020,9,09,2020-09,277
2020-09-08,Los Angeles,California,2020,9,09,2020-09,496
2020-09-08,New York,New York,2020,9,09,2020-09,289
2020-09-09,Chicago,Illinois,2020,9,09,2020-09,87
2020-09-09,Hawaii,Hawaii,2020,9,09,2020-09,32
2020-09-09,Las Vegas,Nevada,2020,9,09,2020-09,188
2020-09-09,Los Angeles,California,2020,9,09,2020-09,366
2020-09-09,New York,New York,2020,9,09,2020-09,185
2020-09-10,Chicago,Illinois,2020,9,09,2020-09,75
2020-09-10,Hawaii,Hawaii,2020,9,09,2020-09,21
2020-09-10,Las Vegas,Nevada,2020,9,09,2020-09,157
2020-09-10,Los Angeles,California,2020,9,09,2020-09,400
2020-09-10,New York,New York,2020,9,09,2020-09,173
2020-09-11,Chicago,Illinois,2020,9,09,2020-09,108
2020-09-11,Hawaii,Hawaii,2020,9,09,2020-09,29
2020-09-11,Las Vegas,Nevada,2020,9,09,2020-09,175
2020-09-11,Los Angeles,California,2020,9,09,2020-09,502
2020-09-11,New York,New York,2020,9,09,2020-09,203
2020-09-12,Chicago,Illinois,2020,9,09,2020-09,118
2020-09-12,Hawaii,Hawaii,2020,9,09,2020-09,43
2020-09-12,Las Vegas,Nevada,2020,9,09,2020-09,162
2020-09-12,Los Angeles,California,2020,9,09,2020-09,423
2020-09-12,New York,New York,2020,9,09,2020-09,243
2020-09-13,Chicago,Illinois,2020,9,09,2020-09,282
2020-09-13,Hawaii,Hawaii,2020,9,09,2020-09,49
2020-09-13,Las Vegas,Nevada,2020,9,09,2020-09,500
2020-09-13,Los Angeles,California,2020,9,09,2020-09,884
2020-09-13,New York,New York,2020,9,09,2020-09,490
2020-09-14,Chicago,Illinois,2020,9,09,2020-09,169
2020-09-14,Hawaii,Hawaii,2020,9,09,2020-09,45
2020-09-14,Las Vegas,Nevada,2020,9,09,2020-09,400
2020-09-14,Los Angeles,California,2020,9,09,2020-09,605
2020-09-14,New York,New York,2020,9,09,2020-09,304
2020-09-15,Chicago,Illinois,2020,9,09,2020-09,92
2020-09-15,Hawaii,Hawaii,2020,9,09,2020-09,41
2020-09-15,Las Vegas,Nevada,2020,9,09,2020-09,171
2020-09-15,Los Angeles,California,2020,9,09,2020-09,413
2020-09-15,New York,New York,2020,9,09,2020-09,201
2020-09-16,Chicago,Illinois,2020,9,09,2020-09,91
2020-09-16,Hawaii,Hawaii,2020,9,09,2020-09,26
2020-09-16,Las Vegas,Nevada,2020,9,09,2020-09,186
2020-09-16,Los Angeles,California,2020,9,09,2020-09,395
2020-09-16,New York,New York,2020,9,09,2020-09,180
2020-09-17,Chicago,Illinois,2020,9,09,2020-09,97
2020-09-17,Hawaii,Hawaii,2020,9,09,2020-09,39
2020-09-17,Las Vegas,Nevada,2020,9,09,2020-09,195
2020-09-17,Los Angeles,California,2020,9,09,2020-09,399
2020-09-17,New York,New York,2020,9,09,2020-09,188
2020-09-18,Chicago,Illinois,2020,9,09,2020-09,108
2020-09-18,Hawaii,Hawaii,2020,9,09,2020-09,27
2020-09-18,Las Vegas,Nevada,2020,9,09,2020-09,267
2020-09-18,Los Angeles,California,2020,9,09,2020-09,480
2020-09-18,New York,New York,2020,9,09,2020-09,220
2020-09-19,Chicago,Illinois,2020,9,09,2020-09,133
2020-09-19,Hawaii,Hawaii,2020,9,09,2020-09,29
2020-09-19,Las Vegas,Nevada,2020,9,09,2020-09,207
2020-09-19,Los Angeles,California,2020,9,09,2020-09,470
2020-09-19,New York,New York,2020,9,09,2020-09,245
2020-09-20,Chicago,Illinois,2020,9,09,2020-09,337
2020-09-20,Hawaii,Hawaii,2020,9,09,2020-09,88
2020-09-20,Las Vegas,Nevada,2020,9,09,2020-09,528
2020-09-20,Los Angeles,California,2020,9,09,2020-09,955
2020-09-20,New York,New York,2020,9,09,2020-09,499
2020-09-21,Chicago,Illinois,2020,9,09,2020-09,184
2020-09-21,Hawaii,Hawaii,2020,9,09,2020-09,48
2020-09-21,Las Vegas,Nevada,2020,9,09,2020-09,368
2020-09-21,Los Angeles,California,2020,9,09,2020-09,619
2020-09-21,New York,New York,2020,9,09,2020-09,306
2020-09-22,Chicago,Illinois,2020,9,09,2020-09,101
2020-09-22,Hawaii,Hawaii,2020,9,09,2020-09,28
2020-09-22,Las Vegas,Nevada,2020,9,09,2020-09,249
2020-09-22,Los Angeles,California,2020,9,09,2020-09,358
2020-09-22,New York,New York,2020,9,09,2020-09,193
2020-09-23,Chicago,Illinois,2020,9,09,2020-09,84
2020-09-23,Hawaii,Hawaii,2020,9,09,2020-09,23
2020-09-23,Las Vegas,Nevada,2020,9,09,2020-09,190
2020-09-23,Los Angeles,California,2020,9,09,2020-09,412
2020-09-23,New York,New York,2020,9,09,2020-09,172
2020-09-24,Chicago,Illinois,2020,9,09,2020-09,109
2020-09-24,Hawaii,Hawaii,2020,9,09,2020-09,31
2020-09-24,Las Vegas,Nevada,2020,9,09,2020-09,200
2020-09-24,Los Angeles,California,2020,9,09,2020-09,374
2020-09-24,New York,New York,2020,9,09,2020-09,202
2020-09-25,Chicago,Illinois,2020,9,09,2020-09,119
2020-09-25,Hawaii,Hawaii,2020,9,09,2020-09,34
2020-09-25,Las Vegas,Nevada,2020,9,09,2020-09,210
2020-09-25,Los Angeles,California,2020,9,09,2020-09,461
2020-09-25,New York,New York,2020,9,09,2020-09,243
2020-09-26,Chicago,Illinois,2020,9,09,2020-09,120
2020-09-26,Hawaii,Hawaii,2020,9,09,2020-09,43
2020-09-26,Las Vegas,Nevada,2020,9,09,2020-09,176
2020-09-26,Los Angeles,California,2020,9,09,2020-09,479
2020-09-26,New York,New York,2020,9,09,2020-09,258
2020-09-27,Chicago,Illinois,2020,9,09,2020-09,375
2020-09-27,Hawaii,Hawaii,2020,9,09,2020-09,71
2020-09-27,Las Vegas,Nevada,2020,9,09,2020-09,578
2020-09-27,Los Angeles,California,2020,9,09,2020-09,937
2020-09-27,New York,New York,2020,9,09,2020-09,537
2020-09-28,Chicago,Illinois,2020,9,09,2020-09,224
