date,county,state,fips,cases,deaths,Year,month1,Month,Year-Month
2020-11-22,Clark,Wisconsin,55019,2106,36,2020,11,11,2020-11
2020-11-23,Clark,Arkansas,05019,749,10,2020,11,11,2020-11
2020-11-23,Los Angeles,California,06037,370729,7446,2020,11,11,2020-11
2020-11-23,Cook,Georgia,13075,839,17,2020,11,11,2020-11
2020-11-23,Hawaii,Hawaii,15001,1562,32,2020,11,11,2020-11
2020-11-23,Clark,Idaho,16033,48,0,2020,11,11,2020-11
2020-11-23,Clark,Illinois,17023,727,19,2020,11,11,2020-11
2020-11-23,Cook,Illinois,17031,284217,6339,2020,11,11,2020-11
2020-11-23,Clark,Indiana,18019,4973,81,2020,11,11,2020-11
2020-11-23,Clark,Kansas,20025,109,4,2020,11,11,2020-11
2020-11-23,Clark,Kentucky,21049,811,12,2020,11,11,2020-11
2020-11-23,Cook,Minnesota,27031,58,0,2020,11,11,2020-11
2020-11-23,Clark,Missouri,29045,282,2,2020,11,11,2020-11
2020-11-23,Clark,Nevada,32003,106033,1691,2020,11,11,2020-11
2020-11-23,New York City,New York,,301282,24218,2020,11,11,2020-11
2020-11-23,Clark,Ohio,39023,5010,64,2020,11,11,2020-11
2020-11-23,Clark,South Dakota,46025,226,1,2020,11,11,2020-11
2020-11-23,Clark,Washington,53011,7612,116,2020,11,11,2020-11
2020-11-23,Clark,Wisconsin,55019,2121,36,2020,11,11,2020-11
2020-11-24,Clark,Arkansas,05019,760,10,2020,11,11,2020-11
2020-11-24,Los Angeles,California,06037,374231,7497,2020,11,11,2020-11
2020-11-24,Cook,Georgia,13075,851,17,2020,11,11,2020-11
2020-11-24,Hawaii,Hawaii,15001,1568,32,2020,11,11,2020-11
2020-11-24,Clark,Idaho,16033,48,0,2020,11,11,2020-11
2020-11-24,Clark,Illinois,17023,745,19,2020,11,11,2020-11
2020-11-24,Cook,Illinois,17031,287124,6389,2020,11,11,2020-11
2020-11-24,Clark,Indiana,18019,5060,84,2020,11,11,2020-11
2020-11-24,Clark,Kansas,20025,109,4,2020,11,11,2020-11
2020-11-24,Clark,Kentucky,21049,833,12,2020,11,11,2020-11
2020-11-24,Cook,Minnesota,27031,60,0,2020,11,11,2020-11
2020-11-24,Clark,Missouri,29045,287,3,2020,11,11,2020-11
2020-11-24,Clark,Nevada,32003,108252,1705,2020,11,11,2020-11
2020-11-24,New York City,New York,,303007,24220,2020,11,11,2020-11
2020-11-24,Clark,Ohio,39023,5114,64,2020,11,11,2020-11
2020-11-24,Clark,South Dakota,46025,235,1,2020,11,11,2020-11
2020-11-24,Clark,Washington,53011,7772,115,2020,11,11,2020-11
2020-11-24,Clark,Wisconsin,55019,2163,37,2020,11,11,2020-11
2020-11-25,Clark,Arkansas,05019,778,11,2020,11,11,2020-11
2020-11-25,Los Angeles,California,06037,378421,7543,2020,11,11,2020-11
2020-11-25,Cook,Georgia,13075,868,17,2020,11,11,2020-11
2020-11-25,Hawaii,Hawaii,15001,1569,32,2020,11,11,2020-11
2020-11-25,Clark,Idaho,16033,48,0,2020,11,11,2020-11
2020-11-25,Clark,Illinois,17023,758,19,2020,11,11,2020-11
2020-11-25,Cook,Illinois,17031,291312,6414,2020,11,11,2020-11
2020-11-25,Clark,Indiana,18019,5170,84,2020,11,11,2020-11
2020-11-25,Clark,Kansas,20025,123,4,2020,11,11,2020-11
2020-11-25,Clark,Kentucky,21049,866,12,2020,11,11,2020-11
2020-11-25,Cook,Minnesota,27031,60,0,2020,11,11,2020-11
2020-11-25,Clark,Missouri,29045,287,3,2020,11,11,2020-11
2020-11-25,Clark,Nevada,32003,109827,1719,2020,11,11,2020-11
2020-11-25,New York City,New York,,304925,24230,2020,11,11,2020-11
2020-11-25,Clark,Ohio,39023,5218,101,2020,11,11,2020-11
2020-11-25,Clark,South Dakota,46025,241,1,2020,11,11,2020-11
2020-11-25,Clark,Washington,53011,8030,117,2020,11,11,2020-11
2020-11-25,Clark,Wisconsin,55019,2219,39,2020,11,11,2020-11
2020-11-26,Clark,Arkansas,05019,796,11,2020,11,11,2020-11
2020-11-26,Los Angeles,California,06037,383373,7580,2020,11,11,2020-11
2020-11-26,Cook,Georgia,13075,878,17,2020,11,11,2020-11
2020-11-26,Hawaii,Hawaii,15001,1580,32,2020,11,11,2020-11
2020-11-26,Clark,Idaho,16033,48,0,2020,11,11,2020-11
2020-11-26,Clark,Illinois,17023,770,19,2020,11,11,2020-11
2020-11-26,Cook,Illinois,17031,296129,6450,2020,11,11,2020-11
2020-11-26,Clark,Indiana,18019,5248,84,2020,11,11,2020-11
2020-11-26,Clark,Kansas,20025,123,4,2020,11,11,2020-11
2020-11-26,Clark,Kentucky,21049,866,12,2020,11,11,2020-11
2020-11-26,Cook,Minnesota,27031,60,0,2020,11,11,2020-11
2020-11-26,Clark,Missouri,29045,294,3,2020,11,11,2020-11
2020-11-26,Clark,Nevada,32003,111485,1735,2020,11,11,2020-11
2020-11-26,New York City,New York,,307261,24241,2020,11,11,2020-11
2020-11-26,Clark,Ohio,39023,5218,101,2020,11,11,2020-11
2020-11-26,Clark,South Dakota,46025,241,1,2020,11,11,2020-11
2020-11-26,Clark,Washington,53011,8030,117,2020,11,11,2020-11
2020-11-26,Clark,Wisconsin,55019,2251,40,2020,11,11,2020-11
2020-11-27,Clark,Arkansas,05019,799,11,2020,11,11,2020-11
2020-11-27,Los Angeles,California,06037,387793,7604,2020,11,11,2020-11
2020-11-27,Cook,Georgia,13075,880,18,2020,11,11,2020-11
2020-11-27,Hawaii,Hawaii,15001,1587,32,2020,11,11,2020-11
2020-11-27,Clark,Idaho,16033,48,0,2020,11,11,2020-11
2020-11-27,Clark,Illinois,17023,786,20,2020,11,11,2020-11
2020-11-27,Cook,Illinois,17031,298870,6476,2020,11,11,2020-11
2020-11-27,Clark,Indiana,18019,5330,85,2020,11,11,2020-11
2020-11-27,Clark,Kansas,20025,130,4,2020,11,11,2020-11
2020-11-27,Clark,Kentucky,21049,901,12,2020,11,11,2020-11
2020-11-27,Cook,Minnesota,27031,63,0,2020,11,11,2020-11
2020-11-27,Clark,Missouri,29045,296,3,2020,11,11,2020-11
2020-11-27,Clark,Nevada,32003,112894,1735,2020,11,11,2020-11
2020-11-27,New York City,New York,,309822,24255,2020,11,11,2020-11
2020-11-27,Clark,Ohio,39023,5438,129,2020,11,11,2020-11
2020-11-27,Clark,South Dakota,46025,247,1,2020,11,11,2020-11
2020-11-27,Clark,Washington,53011,8288,117,2020,11,11,2020-11
2020-11-27,Clark,Wisconsin,55019,2273,40,2020,11,11,2020-11
2020-11-28,Clark,Arkansas,05019,805,11,2020,11,11,2020-11
2020-11-28,Los Angeles,California,06037,391004,7623,2020,11,11,2020-11
2020-11-28,Cook,Georgia,13075,890,18,2020,11,11,2020-11
2020-11-28,Hawaii,Hawaii,15001,1604,32,2020,11,11,2020-11
2020-11-28,Clark,Idaho,16033,48,0,2020,11,11,2020-11
2020-11-28,Clark,Illinois,17023,794,20,2020,11,11,2020-11
2020-11-28,Cook,Illinois,17031,301582,6568,2020,11,11,2020-11
2020-11-28,Clark,Indiana,18019,5382,85,2020,11,11,2020-11
2020-11-28,Clark,Kansas,20025,130,4,2020,11,11,2020-11
2020-11-28,Clark,Kentucky,21049,905,12,2020,11,11,2020-11
2020-11-28,Cook,Minnesota,27031,66,0,2020,11,11,2020-11
2020-11-28,Clark,Missouri,29045,297,3,2020,11,11,2020-11
2020-11-28,Clark,Nevada,32003,114691,1751,2020,11,11,2020-11
2020-11-28,New York City,New York,,311920,24260,2020,11,11,2020-11
2020-11-28,Clark,Ohio,39023,5546,129,2020,11,11,2020-11
2020-11-28,Clark,South Dakota,46025,250,1,2020,11,11,2020-11
2020-11-28,Clark,Washington,53011,8377,117,2020,11,11,2020-11
2020-11-28,Clark,Wisconsin,55019,2292,40,2020,11,11,2020-11
2020-11-29,Clark,Arkansas,05019,808,11,2020,11,11,2020-11
2020-11-29,Los Angeles,California,06037,395957,7639,2020,11,11,2020-11
2020-11-29,Cook,Georgia,13075,890,18,2020,11,11,2020-11
2020-11-29,Hawaii,Hawaii,15001,1608,34,2020,11,11,2020-11
2020-11-29,Clark,Idaho,16033,48,0,2020,11,11,2020-11
2020-11-29,Clark,Illinois,17023,798,20,2020,11,11,2020-11
2020-11-29,Cook,Illinois,17031,304220,6595,2020,11,11,2020-11
2020-11-29,Clark,Indiana,18019,5424,85,2020,11,11,2020-11
2020-11-29,Clark,Kansas,20025,130,4,2020,11,11,2020-11
2020-11-29,Clark,Kentucky,21049,914,12,2020,11,11,2020-11
2020-11-29,Cook,Minnesota,27031,72,0,2020,11,11,2020-11
2020-11-29,Clark,Missouri,29045,298,3,2020,11,11,2020-11
2020-11-29,Clark,Nevada,32003,115190,1763,2020,11,11,2020-11
2020-11-29,New York City,New York,,314223,24268,2020,11,11,2020-11
2020-11-29,Clark,Ohio,39023,5637,131,2020,11,11,2020-11
2020-11-29,Clark,South Dakota,46025,251,1,2020,11,11,2020-11
2020-11-29,Clark,Washington,53011,8497,117,2020,11,11,2020-11
2020-11-29,Clark,Wisconsin,55019,2317,41,2020,11,11,2020-11
2020-11-30,Clark,Arkansas,05019,838,11,2020,11,11,2020-11
2020-11-30,Los Angeles,California,06037,401034,7655,2020,11,11,2020-11
2020-11-30,Cook,Georgia,13075,890,18,2020,11,11,2020-11
2020-11-30,Hawaii,Hawaii,15001,1612,34,2020,11,11,2020-11
2020-11-30,Clark,Idaho,16033,48,0,2020,11,11,2020-11
2020-11-30,Clark,Illinois,17023,805,20,2020,11,11,2020-11
2020-11-30,Cook,Illinois,17031,306369,6669,2020,11,11,2020-11
2020-11-30,Clark,Indiana,18019,5496,85,2020,11,11,2020-11
2020-11-30,Clark,Kansas,20025,140,4,2020,11,11,2020-11
2020-11-30,Clark,Kentucky,21049,922,12,2020,11,11,2020-11
2020-11-30,Cook,Minnesota,27031,77,0,2020,11,11,2020-11
2020-11-30,Clark,Missouri,29045,301,4,2020,11,11,2020-11
2020-11-30,Clark,Nevada,32003,116346,1767,2020,11,11,2020-11
2020-11-30,New York City,New York,,316724,24274,2020,11,11,2020-11
2020-11-30,Clark,Ohio,39023,5711,131,2020,11,11,2020-11
2020-11-30,Clark,South Dakota,46025,253,1,2020,11,11,2020-11
2020-11-30,Clark,Washington,53011,8843,120,2020,11,11,2020-11
2020-11-30,Clark,Wisconsin,55019,2326,41,2020,11,11,2020-11
2020-12-01,Clark,Arkansas,05019,841,11,2020,12,12,2020-12
2020-12-01,Los Angeles,California,06037,408515,7700,2020,12,12,2020-12
2020-12-01,Cook,Georgia,13075,910,20,2020,12,12,2020-12
2020-12-01,Hawaii,Hawaii,15001,1618,34,2020,12,12,2020-12
2020-12-01,Clark,Idaho,16033,49,0,2020,12,12,2020-12
2020-12-01,Clark,Illinois,17023,815,20,2020,12,12,2020-12
2020-12-01,Cook,Illinois,17031,310722,6695,2020,12,12,2020-12
2020-12-01,Clark,Indiana,18019,5568,88,2020,12,12,2020-12
2020-12-01,Clark,Kansas,20025,140,4,2020,12,12,2020-12
2020-12-01,Clark,Kentucky,21049,949,12,2020,12,12,2020-12
2020-12-01,Cook,Minnesota,27031,78,0,2020,12,12,2020-12
2020-12-01,Clark,Missouri,29045,303,4,2020,12,12,2020-12
2020-12-01,Clark,Nevada,32003,118412,1782,2020,12,12,2020-12
2020-12-01,New York City,New York,,319301,24287,2020,12,12,2020-12
2020-12-01,Clark,Ohio,39023,5799,137,2020,12,12,2020-12
2020-12-01,Clark,South Dakota,46025,254,1,2020,12,12,2020-12
2020-12-01,Clark,Washington,53011,8914,121,2020,12,12,2020-12
2020-12-01,Clark,Wisconsin,55019,2362,44,2020,12,12,2020-12
2020-12-02,Clark,Arkansas,05019,851,11,2020,12,12,2020-12
2020-12-02,Los Angeles,California,06037,414304,7740,2020,12,12,2020-12
2020-12-02,Cook,Georgia,13075,925,20,2020,12,12,2020-12
2020-12-02,Hawaii,Hawaii,15001,1619,34,2020,12,12,2020-12
2020-12-02,Clark,Idaho,16033,49,0,2020,12,12,2020-12
2020-12-02,Clark,Illinois,17023,823,20,2020,12,12,2020-12
2020-12-02,Cook,Illinois,17031,314134,6768,2020,12,12,2020-12
2020-12-02,Clark,Indiana,18019,5668,91,2020,12,12,2020-12
2020-12-02,Clark,Kansas,20025,145,4,2020,12,12,2020-12
2020-12-02,Clark,Kentucky,21049,973,12,2020,12,12,2020-12
2020-12-02,Cook,Minnesota,27031,79,0,2020,12,12,2020-12
2020-12-02,Clark,Missouri,29045,303,4,2020,12,12,2020-12
2020-12-02,Clark,Nevada,32003,120009,1799,2020,12,12,2020-12
2020-12-02,New York City,New York,,322501,24297,2020,12,12,2020-12
2020-12-02,Clark,Ohio,39023,5907,140,2020,12,12,2020-12
2020-12-02,Clark,South Dakota,46025,262,1,2020,12,12,2020-12
2020-12-02,Clark,Washington,53011,9189,124,2020,12,12,2020-12
2020-12-02,Clark,Wisconsin,55019,2407,45,2020,12,12,2020-12
2020-12-03,Clark,Arkansas,05019,861,12,2020,12,12,2020-12
2020-12-03,Los Angeles,California,06037,422000,7782,2020,12,12,2020-12
2020-12-03,Cook,Georgia,13075,940,20,2020,12,12,2020-12
2020-12-03,Hawaii,Hawaii,15001,1626,34,2020,12,12,2020-12
2020-12-03,Clark,Idaho,16033,50,0,2020,12,12,2020-12
2020-12-03,Clark,Illinois,17023,838,20,2020,12,12,2020-12
2020-12-03,Cook,Illinois,17031,318324,6823,2020,12,12,2020-12
2020-12-03,Clark,Indiana,18019,5779,93,2020,12,12,2020-12
2020-12-03,Clark,Kansas,20025,145,4,2020,12,12,2020-12
2020-12-03,Clark,Kentucky,21049,1012,12,2020,12,12,2020-12
2020-12-03,Cook,Minnesota,27031,80,0,2020,12,12,2020-12
2020-12-03,Clark,Missouri,29045,309,4,2020,12,12,2020-12
2020-12-03,Clark,Nevada,32003,121863,1817,2020,12,12,2020-12
2020-12-03,New York City,New York,,325806,24305,2020,12,12,2020-12
2020-12-03,Clark,Ohio,39023,6038,142,2020,12,12,2020-12
2020-12-03,Clark,South Dakota,46025,264,1,2020,12,12,2020-12
2020-12-03,Clark,Washington,53011,9324,125,2020,12,12,2020-12
2020-12-03,Clark,Wisconsin,55019,2429,45,2020,12,12,2020-12
2020-12-04,Clark,Arkansas,05019,902,12,2020,12,12,2020-12
2020-12-04,Los Angeles,California,06037,430713,7842,2020,12,12,2020-12
2020-12-04,Cook,Georgia,13075,957,20,2020,12,12,2020-12
2020-12-04,Hawaii,Hawaii,15001,1641,41,2020,12,12,2020-12
2020-12-04,Clark,Idaho,16033,50,0,2020,12,12,2020-12
2020-12-04,Clark,Illinois,17023,845,20,2020,12,12,2020-12
2020-12-04,Cook,Illinois,17031,322122,6852,2020,12,12,2020-12
2020-12-04,Clark,Indiana,18019,5874,94,2020,12,12,2020-12
2020-12-04,Clark,Kansas,20025,148,4,2020,12,12,2020-12
2020-12-04,Clark,Kentucky,21049,1049,12,2020,12,12,2020-12
2020-12-04,Cook,Minnesota,27031,83,0,2020,12,12,2020-12
2020-12-04,Clark,Missouri,29045,312,4,2020,12,12,2020-12
2020-12-04,Clark,Nevada,32003,123691,1828,2020,12,12,2020-12
2020-12-04,New York City,New York,,329406,24323,2020,12,12,2020-12
2020-12-04,Clark,Ohio,39023,6171,143,2020,12,12,2020-12
2020-12-04,Clark,South Dakota,46025,268,1,2020,12,12,2020-12
2020-12-04,Clark,Washington,53011,9431,130,2020,12,12,2020-12
2020-12-04,Clark,Wisconsin,55019,2489,47,2020,12,12,2020-12
2020-12-05,Clark,Arkansas,05019,921,12,2020,12,12,2020-12
2020-12-05,Los Angeles,California,06037,439538,7886,2020,12,12,2020-12
2020-12-05,Cook,Georgia,13075,962,20,2020,12,12,2020-12
2020-12-05,Hawaii,Hawaii,15001,1654,43,2020,12,12,2020-12
2020-12-05,Clark,Idaho,16033,51,0,2020,12,12,2020-12
2020-12-05,Clark,Illinois,17023,858,21,2020,12,12,2020-12
2020-12-05,Cook,Illinois,17031,325813,6922,2020,12,12,2020-12
2020-12-05,Clark,Indiana,18019,6014,94,2020,12,12,2020-12
2020-12-05,Clark,Kansas,20025,148,4,2020,12,12,2020-12
2020-12-05,Clark,Kentucky,21049,1071,12,2020,12,12,2020-12
2020-12-05,Cook,Minnesota,27031,84,0,2020,12,12,2020-12
2020-12-05,Clark,Missouri,29045,320,4,2020,12,12,2020-12
2020-12-05,Clark,Nevada,32003,126066,1850,2020,12,12,2020-12
2020-12-05,New York City,New York,,332633,24346,2020,12,12,2020-12
2020-12-05,Clark,Ohio,39023,6295,144,2020,12,12,2020-12
2020-12-05,Clark,South Dakota,46025,271,1,2020,12,12,2020-12
2020-12-05,Clark,Washington,53011,9542,130,2020,12,12,2020-12
2020-12-05,Clark,Wisconsin,55019,2528,47,2020,12,12,2020-12
2020-12-06,Clark,Arkansas,05019,934,12,2020,12,12,2020-12
2020-12-06,Los Angeles,California,06037,449982,7909,2020,12,12,2020-12
2020-12-06,Cook,Georgia,13075,963,20,2020,12,12,2020-12
2020-12-06,Hawaii,Hawaii,15001,1658,43,2020,12,12,2020-12
2020-12-06,Clark,Idaho,16033,51,0,2020,12,12,2020-12
2020-12-06,Clark,Illinois,17023,869,21,2020,12,12,2020-12
2020-12-06,Cook,Illinois,17031,329003,6951,2020,12,12,2020-12
2020-12-06,Clark,Indiana,18019,6120,94,2020,12,12,2020-12
2020-12-06,Clark,Kansas,20025,148,4,2020,12,12,2020-12
2020-12-06,Clark,Kentucky,21049,1079,12,2020,12,12,2020-12
2020-12-06,Cook,Minnesota,27031,86,0,2020,12,12,2020-12
2020-12-06,Clark,Missouri,29045,324,4,2020,12,12,2020-12
2020-12-06,Clark,Nevada,32003,127819,1852,2020,12,12,2020-12
2020-12-06,New York City,New York,,335768,24365,2020,12,12,2020-12
2020-12-06,Clark,Ohio,39023,6386,144,2020,12,12,2020-12
2020-12-06,Clark,South Dakota,46025,273,1,2020,12,12,2020-12
2020-12-06,Clark,Washington,53011,9661,130,2020,12,12,2020-12
2020-12-06,Clark,Wisconsin,55019,2540,47,2020,12,12,2020-12
2020-12-07,Clark,Arkansas,05019,938,12,2020,12,12,2020-12
2020-12-07,Los Angeles,California,06037,458011,7936,2020,12,12,2020-12
2020-12-07,Cook,Georgia,13075,963,20,2020,12,12,2020-12
2020-12-07,Hawaii,Hawaii,15001,1665,43,2020,12,12,2020-12
2020-12-07,Clark,Idaho,16033,51,0,2020,12,12,2020-12
2020-12-07,Clark,Illinois,17023,880,21,2020,12,12,2020-12
2020-12-07,Cook,Illinois,17031,332693,7018,2020,12,12,2020-12
2020-12-07,Clark,Indiana,18019,6185,94,2020,12,12,2020-12
2020-12-07,Clark,Kansas,20025,154,4,2020,12,12,2020-12
2020-12-07,Clark,Kentucky,21049,1088,12,2020,12,12,2020-12
2020-12-07,Cook,Minnesota,27031,88,0,2020,12,12,2020-12
2020-12-07,Clark,Missouri,29045,325,4,2020,12,12,2020-12
2020-12-07,Clark,Nevada,32003,129427,1852,2020,12,12,2020-12
2020-12-07,New York City,New York,,339610,24387,2020,12,12,2020-12
2020-12-07,Clark,Ohio,39023,6473,146,2020,12,12,2020-12
2020-12-07,Clark,South Dakota,46025,278,1,2020,12,12,2020-12
2020-12-07,Clark,Washington,53011,9849,137,2020,12,12,2020-12
2020-12-07,Clark,Wisconsin,55019,2558,47,2020,12,12,2020-12
2020-12-08,Clark,Arkansas,05019,953,13,2020,12,12,2020-12
2020-12-08,Los Angeles,California,06037,466459,8000,2020,12,12,2020-12
2020-12-08,Cook,Georgia,13075,975,20,2020,12,12,2020-12
2020-12-08,Hawaii,Hawaii,15001,1670,43,2020,12,12,2020-12
2020-12-08,Clark,Idaho,16033,52,0,2020,12,12,2020-12
2020-12-08,Clark,Illinois,17023,889,21,2020,12,12,2020-12
2020-12-08,Cook,Illinois,17031,335204,7051,2020,12,12,2020-12
2020-12-08,Clark,Indiana,18019,6300,97,2020,12,12,2020-12
2020-12-08,Clark,Kansas,20025,154,4,2020,12,12,2020-12
2020-12-08,Clark,Kentucky,21049,1125,12,2020,12,12,2020-12
2020-12-08,Cook,Minnesota,27031,89,0,2020,12,12,2020-12
2020-12-08,Clark,Missouri,29045,327,4,2020,12,12,2020-12
2020-12-08,Clark,Nevada,32003,131510,1883,2020,12,12,2020-12
2020-12-08,New York City,New York,,342755,24416,2020,12,12,2020-12
2020-12-08,Clark,Ohio,39023,6669,147,2020,12,12,2020-12
2020-12-08,Clark,South Dakota,46025,280,1,2020,12,12,2020-12
2020-12-08,Clark,Washington,53011,10019,136,2020,12,12,2020-12
2020-12-08,Clark,Wisconsin,55019,2582,47,2020,12,12,2020-12
2020-12-09,Clark,Arkansas,05019,980,13,2020,12,12,2020-12
2020-12-09,Los Angeles,California,06037,475409,8075,2020,12,12,2020-12
2020-12-09,Cook,Georgia,13075,988,20,2020,12,12,2020-12
2020-12-09,Hawaii,Hawaii,15001,1682,43,2020,12,12,2020-12
2020-12-09,Clark,Idaho,16033,52,0,2020,12,12,2020-12
2020-12-09,Clark,Illinois,17023,896,21,2020,12,12,2020-12
2020-12-09,Cook,Illinois,17031,338093,7134,2020,12,12,2020-12
2020-12-09,Clark,Indiana,18019,6393,98,2020,12,12,2020-12
2020-12-09,Clark,Kansas,20025,164,4,2020,12,12,2020-12
2020-12-09,Clark,Kentucky,21049,1144,13,2020,12,12,2020-12
2020-12-09,Cook,Minnesota,27031,93,0,2020,12,12,2020-12
2020-12-09,Clark,Missouri,29045,328,4,2020,12,12,2020-12
2020-12-09,Clark,Nevada,32003,133642,1900,2020,12,12,2020-12
2020-12-09,New York City,New York,,346834,24411,2020,12,12,2020-12
2020-12-09,Clark,Ohio,39023,6803,147,2020,12,12,2020-12
2020-12-09,Clark,South Dakota,46025,284,1,2020,12,12,2020-12
2020-12-09,Clark,Washington,53011,10334,139,2020,12,12,2020-12
2020-12-09,Clark,Wisconsin,55019,2612,47,2020,12,12,2020-12
2020-12-10,Clark,Arkansas,05019,1000,14,2020,12,12,2020-12
2020-12-10,Los Angeles,California,06037,488055,8149,2020,12,12,2020-12
2020-12-10,Cook,Georgia,13075,995,20,2020,12,12,2020-12
2020-12-10,Hawaii,Hawaii,15001,1706,43,2020,12,12,2020-12
2020-12-10,Clark,Idaho,16033,52,0,2020,12,12,2020-12
2020-12-10,Clark,Illinois,17023,912,21,2020,12,12,2020-12
2020-12-10,Cook,Illinois,17031,342654,7203,2020,12,12,2020-12
2020-12-10,Clark,Indiana,18019,6501,99,2020,12,12,2020-12
2020-12-10,Clark,Kansas,20025,164,4,2020,12,12,2020-12
2020-12-10,Clark,Kentucky,21049,1161,13,2020,12,12,2020-12
2020-12-10,Cook,Minnesota,27031,93,0,2020,12,12,2020-12
2020-12-10,Clark,Missouri,29045,335,4,2020,12,12,2020-12
2020-12-10,Clark,Nevada,32003,135296,1935,2020,12,12,2020-12
2020-12-10,New York City,New York,,350283,24421,2020,12,12,2020-12
2020-12-10,Clark,Ohio,39023,6951,147,2020,12,12,2020-12
2020-12-10,Clark,South Dakota,46025,285,1,2020,12,12,2020-12
2020-12-10,Clark,Washington,53011,10527,129,2020,12,12,2020-12
2020-12-10,Clark,Wisconsin,55019,2666,47,2020,12,12,2020-12
2020-12-11,Clark,Arkansas,05019,1041,15,2020,12,12,2020-12
2020-12-11,Los Angeles,California,06037,501792,8199,2020,12,12,2020-12
2020-12-11,Cook,Georgia,13075,1006,20,2020,12,12,2020-12
2020-12-11,Hawaii,Hawaii,15001,1708,43,2020,12,12,2020-12
2020-12-11,Clark,Idaho,16033,52,0,2020,12,12,2020-12
2020-12-11,Clark,Illinois,17023,940,22,2020,12,12,2020-12
2020-12-11,Cook,Illinois,17031,346004,7282,2020,12,12,2020-12
2020-12-11,Clark,Indiana,18019,6604,99,2020,12,12,2020-12
2020-12-11,Clark,Kansas,20025,167,4,2020,12,12,2020-12
2020-12-11,Clark,Kentucky,21049,1191,13,2020,12,12,2020-12
2020-12-11,Cook,Minnesota,27031,94,0,2020,12,12,2020-12
2020-12-11,Clark,Missouri,29045,335,4,2020,12,12,2020-12
2020-12-11,Clark,Nevada,32003,137100,1962,2020,12,12,2020-12
2020-12-11,New York City,New York,,353596,24450,2020,12,12,2020-12
2020-12-11,Clark,Ohio,39023,7081,148,2020,12,12,2020-12
2020-12-11,Clark,South Dakota,46025,286,1,2020,12,12,2020-12
2020-12-11,Clark,Washington,53011,10775,131,2020,12,12,2020-12
2020-12-11,Clark,Wisconsin,55019,2699,48,2020,12,12,2020-12
2020-12-12,Clark,Arkansas,05019,1058,15,2020,12,12,2020-12
2020-12-12,Los Angeles,California,06037,513029,8269,2020,12,12,2020-12
2020-12-12,Cook,Georgia,13075,1014,20,2020,12,12,2020-12
2020-12-12,Hawaii,Hawaii,15001,1725,43,2020,12,12,2020-12
2020-12-12,Clark,Idaho,16033,52,0,2020,12,12,2020-12
2020-12-12,Clark,Illinois,17023,964,22,2020,12,12,2020-12
2020-12-12,Cook,Illinois,17031,349461,7319,2020,12,12,2020-12
2020-12-12,Clark,Indiana,18019,6737,99,2020,12,12,2020-12
2020-12-12,Clark,Kansas,20025,167,4,2020,12,12,2020-12
2020-12-12,Clark,Kentucky,21049,1203,13,2020,12,12,2020-12
2020-12-12,Cook,Minnesota,27031,94,0,2020,12,12,2020-12
2020-12-12,Clark,Missouri,29045,336,4,2020,12,12,2020-12
2020-12-12,Clark,Nevada,32003,139053,1994,2020,12,12,2020-12
2020-12-12,New York City,New York,,357489,24467,2020,12,12,2020-12
2020-12-12,Clark,Ohio,39023,7261,150,2020,12,12,2020-12
2020-12-12,Clark,South Dakota,46025,290,1,2020,12,12,2020-12
2020-12-12,Clark,Washington,53011,10976,131,2020,12,12,2020-12
2020-12-12,Clark,Wisconsin,55019,2724,48,2020,12,12,2020-12
2020-12-13,Clark,Arkansas,05019,1068,15,2020,12,12,2020-12
2020-12-13,Los Angeles,California,06037,525651,8298,2020,12,12,2020-12
2020-12-13,Cook,Georgia,13075,1015,20,2020,12,12,2020-12
2020-12-13,Hawaii,Hawaii,15001,1735,43,2020,12,12,2020-12
2020-12-13,Clark,Idaho,16033,52,0,2020,12,12,2020-12
2020-12-13,Clark,Illinois,17023,975,22,2020,12,12,2020-12
2020-12-13,Cook,Illinois,17031,352409,7340,2020,12,12,2020-12
2020-12-13,Clark,Indiana,18019,6842,99,2020,12,12,2020-12
2020-12-13,Clark,Kansas,20025,167,4,2020,12,12,2020-12
2020-12-13,Clark,Kentucky,21049,1205,13,2020,12,12,2020-12
2020-12-13,Cook,Minnesota,27031,97,0,2020,12,12,2020-12
2020-12-13,Clark,Missouri,29045,336,4,2020,12,12,2020-12
2020-12-13,Clark,Nevada,32003,141231,1999,2020,12,12,2020-12
2020-12-13,New York City,New York,,360700,24501,2020,12,12,2020-12
2020-12-13,Clark,Ohio,39023,7384,150,2020,12,12,2020-12
2020-12-13,Clark,South Dakota,46025,290,1,2020,12,12,2020-12
2020-12-13,Clark,Washington,53011,11111,131,2020,12,12,2020-12
2020-12-13,Clark,Wisconsin,55019,2740,48,2020,12,12,2020-12
2020-12-14,Clark,Arkansas,05019,1077,16,2020,12,12,2020-12
2020-12-14,Los Angeles,California,06037,532895,8345,2020,12,12,2020-12
2020-12-14,Cook,Georgia,13075,1015,20,2020,12,12,2020-12
2020-12-14,Hawaii,Hawaii,15001,1750,43,2020,12,12,2020-12
2020-12-14,Clark,Idaho,16033,52,0,2020,12,12,2020-12
2020-12-14,Clark,Illinois,17023,990,22,2020,12,12,2020-12
2020-12-14,Cook,Illinois,17031,355467,7440,2020,12,12,2020-12
2020-12-14,Clark,Indiana,18019,6916,99,2020,12,12,2020-12
