date,City,State,Year,Month,Year-Month,Num_reviews,Num_cases,Num_deaths
2020-09-06,Los Angeles,California,2020,09,2020-09,668,248334,6005
2020-09-06,Hawaii,Hawaii,2020,09,2020-09,41,9829,84
2020-09-06,Chicago,Illinois,2020,09,2020-09,246,0,0
2020-09-06,Las Vegas,Nevada,2020,09,2020-09,372,61237,1205
2020-09-06,New York,New York,2020,09,2020-09,412,240711,23721
2020-09-07,Los Angeles,California,2020,09,2020-09,1198,248821,6030
2020-09-07,Hawaii,Hawaii,2020,09,2020-09,117,9933,85
2020-09-07,Chicago,Illinois,2020,09,2020-09,417,0,0
2020-09-07,Las Vegas,Nevada,2020,09,2020-09,667,61476,1206
2020-09-07,New York,New York,2020,09,2020-09,548,240919,23736
2020-09-08,Los Angeles,California,2020,09,2020-09,496,249241,6036
2020-09-08,Hawaii,Hawaii,2020,09,2020-09,36,10130,87
2020-09-08,Chicago,Illinois,2020,09,2020-09,123,0,0
2020-09-08,Las Vegas,Nevada,2020,09,2020-09,277,61543,1206
2020-09-08,New York,New York,2020,09,2020-09,289,241141,23744
2020-09-09,Los Angeles,California,2020,09,2020-09,366,249859,6090
2020-09-09,Hawaii,Hawaii,2020,09,2020-09,32,10228,90
2020-09-09,Chicago,Illinois,2020,09,2020-09,87,0,0
2020-09-09,Las Vegas,Nevada,2020,09,2020-09,188,61642,1223
2020-09-09,New York,New York,2020,09,2020-09,185,241351,23741
2020-09-10,Los Angeles,California,2020,09,2020-09,400,251024,6128
2020-09-10,Hawaii,Hawaii,2020,09,2020-09,21,10397,93
2020-09-10,Chicago,Illinois,2020,09,2020-09,75,0,0
2020-09-10,Las Vegas,Nevada,2020,09,2020-09,157,61871,1240
2020-09-10,New York,New York,2020,09,2020-09,173,241686,23741
2020-09-11,Los Angeles,California,2020,09,2020-09,502,252066,6171
2020-09-11,Hawaii,Hawaii,2020,09,2020-09,29,10567,95
2020-09-11,Chicago,Illinois,2020,09,2020-09,108,0,0
2020-09-11,Las Vegas,Nevada,2020,09,2020-09,175,62057,1249
2020-09-11,New York,New York,2020,09,2020-09,203,241936,23739
2020-09-12,Los Angeles,California,2020,09,2020-09,423,253176,6197
2020-09-12,Hawaii,Hawaii,2020,09,2020-09,43,10696,96
2020-09-12,Chicago,Illinois,2020,09,2020-09,118,0,0
2020-09-12,Las Vegas,Nevada,2020,09,2020-09,162,62402,1259
2020-09-12,New York,New York,2020,09,2020-09,243,242242,23743
2020-09-13,Los Angeles,California,2020,09,2020-09,884,253985,6208
2020-09-13,Hawaii,Hawaii,2020,09,2020-09,49,10808,98
2020-09-13,Chicago,Illinois,2020,09,2020-09,282,0,0
2020-09-13,Las Vegas,Nevada,2020,09,2020-09,500,62650,1260
2020-09-13,New York,New York,2020,09,2020-09,490,242486,23743
2020-09-14,Los Angeles,California,2020,09,2020-09,605,254656,6231
2020-09-14,Hawaii,Hawaii,2020,09,2020-09,45,10887,98
2020-09-14,Chicago,Illinois,2020,09,2020-09,169,0,0
2020-09-14,Las Vegas,Nevada,2020,09,2020-09,400,62812,1262
2020-09-14,New York,New York,2020,09,2020-09,304,242754,23750
2020-09-15,Los Angeles,California,2020,09,2020-09,413,255049,6273
2020-09-15,Hawaii,Hawaii,2020,09,2020-09,41,10951,99
2020-09-15,Chicago,Illinois,2020,09,2020-09,92,0,0
2020-09-15,Las Vegas,Nevada,2020,09,2020-09,171,62952,1287
2020-09-15,New York,New York,2020,09,2020-09,201,243061,23758
2020-09-16,Los Angeles,California,2020,09,2020-09,395,256148,6303
2020-09-16,Hawaii,Hawaii,2020,09,2020-09,26,11052,102
2020-09-16,Chicago,Illinois,2020,09,2020-09,91,0,0
2020-09-16,Las Vegas,Nevada,2020,09,2020-09,186,63077,1298
2020-09-16,New York,New York,2020,09,2020-09,180,243314,23762
2020-09-17,Los Angeles,California,2020,09,2020-09,399,257271,6324
2020-09-17,Hawaii,Hawaii,2020,09,2020-09,39,11211,106
2020-09-17,Chicago,Illinois,2020,09,2020-09,97,0,0
2020-09-17,Las Vegas,Nevada,2020,09,2020-09,195,63301,1309
2020-09-17,New York,New York,2020,09,2020-09,188,243644,23767
2020-09-18,Los Angeles,California,2020,09,2020-09,480,258516,6330
2020-09-18,Hawaii,Hawaii,2020,09,2020-09,27,11348,119
2020-09-18,Chicago,Illinois,2020,09,2020-09,108,0,0
2020-09-18,Las Vegas,Nevada,2020,09,2020-09,267,63603,1325
2020-09-18,New York,New York,2020,09,2020-09,220,243995,23775
2020-09-19,Los Angeles,California,2020,09,2020-09,470,259817,6330
2020-09-19,Hawaii,Hawaii,2020,09,2020-09,29,11457,119
2020-09-19,Chicago,Illinois,2020,09,2020-09,133,0,0
2020-09-19,Las Vegas,Nevada,2020,09,2020-09,207,63877,1327
2020-09-19,New York,New York,2020,09,2020-09,245,244484,23771
2020-09-20,Los Angeles,California,2020,09,2020-09,955,260797,6353
2020-09-20,Hawaii,Hawaii,2020,09,2020-09,88,11534,119
2020-09-20,Chicago,Illinois,2020,09,2020-09,337,0,0
2020-09-20,Las Vegas,Nevada,2020,09,2020-09,528,64160,1329
2020-09-20,New York,New York,2020,09,2020-09,499,244885,23777
2020-09-21,Los Angeles,California,2020,09,2020-09,619,261446,6366
2020-09-21,Hawaii,Hawaii,2020,09,2020-09,48,11590,119
2020-09-21,Chicago,Illinois,2020,09,2020-09,184,0,0
2020-09-21,Las Vegas,Nevada,2020,09,2020-09,368,64288,1328
2020-09-21,New York,New York,2020,09,2020-09,306,245147,23782
2020-09-22,Los Angeles,California,2020,09,2020-09,358,262133,6401
2020-09-22,Hawaii,Hawaii,2020,09,2020-09,28,11653,119
2020-09-22,Chicago,Illinois,2020,09,2020-09,101,0,0
2020-09-22,Las Vegas,Nevada,2020,09,2020-09,249,64470,1343
2020-09-22,New York,New York,2020,09,2020-09,193,245495,23780
2020-09-23,Los Angeles,California,2020,09,2020-09,412,263333,6423
2020-09-23,Hawaii,Hawaii,2020,09,2020-09,23,11820,121
2020-09-23,Chicago,Illinois,2020,09,2020-09,84,0,0
2020-09-23,Las Vegas,Nevada,2020,09,2020-09,190,64895,1353
2020-09-23,New York,New York,2020,09,2020-09,172,245776,23780
2020-09-24,Los Angeles,California,2020,09,2020-09,374,264414,6455
2020-09-24,Hawaii,Hawaii,2020,09,2020-09,31,11908,123
2020-09-24,Chicago,Illinois,2020,09,2020-09,109,0,0
2020-09-24,Las Vegas,Nevada,2020,09,2020-09,200,65175,1360
2020-09-24,New York,New York,2020,09,2020-09,202,246198,23785
2020-09-25,Los Angeles,California,2020,09,2020-09,461,265775,6488
2020-09-25,Hawaii,Hawaii,2020,09,2020-09,34,12039,126
2020-09-25,Chicago,Illinois,2020,09,2020-09,119,0,0
2020-09-25,Las Vegas,Nevada,2020,09,2020-09,210,65583,1368
2020-09-25,New York,New York,2020,09,2020-09,243,246570,23792
2020-09-26,Los Angeles,California,2020,09,2020-09,479,266988,6504
2020-09-26,Hawaii,Hawaii,2020,09,2020-09,43,12166,130
2020-09-26,Chicago,Illinois,2020,09,2020-09,120,0,0
2020-09-26,Las Vegas,Nevada,2020,09,2020-09,176,66009,1377
2020-09-26,New York,New York,2020,09,2020-09,258,247000,23795
2020-09-27,Los Angeles,California,2020,09,2020-09,937,267801,6514
2020-09-27,Hawaii,Hawaii,2020,09,2020-09,71,12264,131
2020-09-27,Chicago,Illinois,2020,09,2020-09,375,0,0
2020-09-27,Las Vegas,Nevada,2020,09,2020-09,578,66262,1379
2020-09-27,New York,New York,2020,09,2020-09,537,247384,23801
2020-09-28,Los Angeles,California,2020,09,2020-09,593,268455,6515
2020-09-28,Hawaii,Hawaii,2020,09,2020-09,40,12351,131
2020-09-28,Chicago,Illinois,2020,09,2020-09,224,0,0
2020-09-28,Las Vegas,Nevada,2020,09,2020-09,411,66620,1379
2020-09-28,New York,New York,2020,09,2020-09,344,247765,23810
2020-09-29,Los Angeles,California,2020,09,2020-09,369,269284,6551
2020-09-29,Hawaii,Hawaii,2020,09,2020-09,22,12436,133
2020-09-29,Chicago,Illinois,2020,09,2020-09,89,0,0
2020-09-29,Las Vegas,Nevada,2020,09,2020-09,161,66899,1385
2020-09-29,New York,New York,2020,09,2020-09,238,248287,23814
2020-09-30,Los Angeles,California,2020,09,2020-09,568,270299,6576
2020-09-30,Hawaii,Hawaii,2020,09,2020-09,82,12555,135
2020-09-30,Chicago,Illinois,2020,09,2020-09,144,0,0
2020-09-30,Las Vegas,Nevada,2020,09,2020-09,210,67176,1391
2020-09-30,New York,New York,2020,09,2020-09,400,248738,23823
2020-10-01,Los Angeles,California,2020,10,2020-10,459,271371,6610
2020-10-01,Hawaii,Hawaii,2020,10,2020-10,70,12660,138
2020-10-01,Chicago,Illinois,2020,10,2020-10,84,0,0
2020-10-01,Las Vegas,Nevada,2020,10,2020-10,222,67499,1394
2020-10-01,New York,New York,2020,10,2020-10,312,249272,23829
2020-10-02,Los Angeles,California,2020,10,2020-10,470,272653,6626
2020-10-02,Hawaii,Hawaii,2020,10,2020-10,41,12754,141
2020-10-02,Chicago,Illinois,2020,10,2020-10,110,0,0
2020-10-02,Las Vegas,Nevada,2020,10,2020-10,173,68162,1400
2020-10-02,New York,New York,2020,10,2020-10,263,249874,23846
2020-10-03,Los Angeles,California,2020,10,2020-10,439,273638,6642
2020-10-03,Hawaii,Hawaii,2020,10,2020-10,36,12887,152
2020-10-03,Chicago,Illinois,2020,10,2020-10,139,0,0
2020-10-03,Las Vegas,Nevada,2020,10,2020-10,159,68580,1409
2020-10-03,New York,New York,2020,10,2020-10,269,250583,23844
2020-10-04,Los Angeles,California,2020,10,2020-10,893,274565,6647
2020-10-04,Hawaii,Hawaii,2020,10,2020-10,76,12957,155
2020-10-04,Chicago,Illinois,2020,10,2020-10,367,0,0
2020-10-04,Las Vegas,Nevada,2020,10,2020-10,509,68851,1409
2020-10-04,New York,New York,2020,10,2020-10,553,251119,23852
2020-10-05,Los Angeles,California,2020,10,2020-10,617,274942,6654
2020-10-05,Hawaii,Hawaii,2020,10,2020-10,55,13007,156
2020-10-05,Chicago,Illinois,2020,10,2020-10,195,0,0
2020-10-05,Las Vegas,Nevada,2020,10,2020-10,403,69151,1409
2020-10-05,New York,New York,2020,10,2020-10,313,251591,23861
2020-10-06,Los Angeles,California,2020,10,2020-10,381,275856,6681
2020-10-06,Hawaii,Hawaii,2020,10,2020-10,43,13090,159
2020-10-06,Chicago,Illinois,2020,10,2020-10,93,0,0
2020-10-06,Las Vegas,Nevada,2020,10,2020-10,198,69498,1414
2020-10-06,New York,New York,2020,10,2020-10,182,252159,23866
2020-10-07,Los Angeles,California,2020,10,2020-10,402,277445,6709
2020-10-07,Hawaii,Hawaii,2020,10,2020-10,43,13196,162
2020-10-07,Chicago,Illinois,2020,10,2020-10,111,0,0
2020-10-07,Las Vegas,Nevada,2020,10,2020-10,150,69801,1420
2020-10-07,New York,New York,2020,10,2020-10,198,252703,23873
2020-10-08,Los Angeles,California,2020,10,2020-10,398,278665,6726
2020-10-08,Hawaii,Hawaii,2020,10,2020-10,47,13297,163
2020-10-08,Chicago,Illinois,2020,10,2020-10,104,0,0
2020-10-08,Las Vegas,Nevada,2020,10,2020-10,164,70121,1431
2020-10-08,New York,New York,2020,10,2020-10,195,253398,23874
2020-10-09,Los Angeles,California,2020,10,2020-10,473,279909,6741
2020-10-09,Hawaii,Hawaii,2020,10,2020-10,54,13461,165
2020-10-09,Chicago,Illinois,2020,10,2020-10,106,0,0
2020-10-09,Las Vegas,Nevada,2020,10,2020-10,215,70730,1438
2020-10-09,New York,New York,2020,10,2020-10,272,254023,23879
2020-10-10,Los Angeles,California,2020,10,2020-10,481,281165,6768
2020-10-10,Hawaii,Hawaii,2020,10,2020-10,62,13532,167
2020-10-10,Chicago,Illinois,2020,10,2020-10,124,0,0
2020-10-10,Las Vegas,Nevada,2020,10,2020-10,161,71325,1438
2020-10-10,New York,New York,2020,10,2020-10,289,254599,23882
2020-10-11,Los Angeles,California,2020,10,2020-10,892,282135,6771
2020-10-11,Hawaii,Hawaii,2020,10,2020-10,106,13633,168
2020-10-11,Chicago,Illinois,2020,10,2020-10,389,0,0
2020-10-11,Las Vegas,Nevada,2020,10,2020-10,544,71633,1439
2020-10-11,New York,New York,2020,10,2020-10,540,255068,23883
2020-10-12,Los Angeles,California,2020,10,2020-10,687,282982,6773
2020-10-12,Hawaii,Hawaii,2020,10,2020-10,70,13675,168
2020-10-12,Chicago,Illinois,2020,10,2020-10,227,0,0
2020-10-12,Las Vegas,Nevada,2020,10,2020-10,406,72048,1440
2020-10-12,New York,New York,2020,10,2020-10,452,255464,23890
2020-10-13,Los Angeles,California,2020,10,2020-10,393,283750,6790
2020-10-13,Hawaii,Hawaii,2020,10,2020-10,40,13736,172
2020-10-13,Chicago,Illinois,2020,10,2020-10,98,0,0
2020-10-13,Las Vegas,Nevada,2020,10,2020-10,194,72439,1444
2020-10-13,New York,New York,2020,10,2020-10,233,256007,23895
2020-10-14,Los Angeles,California,2020,10,2020-10,385,285016,6812
2020-10-14,Hawaii,Hawaii,2020,10,2020-10,31,13834,182
2020-10-14,Chicago,Illinois,2020,10,2020-10,90,0,0
2020-10-14,Las Vegas,Nevada,2020,10,2020-10,182,72742,1458
2020-10-14,New York,New York,2020,10,2020-10,195,256474,23905
2020-10-15,Los Angeles,California,2020,10,2020-10,436,286183,6834
2020-10-15,Hawaii,Hawaii,2020,10,2020-10,51,13922,183
2020-10-15,Chicago,Illinois,2020,10,2020-10,100,0,0
2020-10-15,Las Vegas,Nevada,2020,10,2020-10,195,73154,1461
2020-10-15,New York,New York,2020,10,2020-10,229,256986,23915
2020-10-16,Los Angeles,California,2020,10,2020-10,529,287222,6855
2020-10-16,Hawaii,Hawaii,2020,10,2020-10,48,14007,184
2020-10-16,Chicago,Illinois,2020,10,2020-10,109,0,0
2020-10-16,Las Vegas,Nevada,2020,10,2020-10,206,73737,1468
2020-10-16,New York,New York,2020,10,2020-10,266,257642,23915
2020-10-17,Los Angeles,California,2020,10,2020-10,455,288136,6863
2020-10-17,Hawaii,Hawaii,2020,10,2020-10,48,14101,185
2020-10-17,Chicago,Illinois,2020,10,2020-10,124,0,0
2020-10-17,Las Vegas,Nevada,2020,10,2020-10,199,74544,1468
2020-10-17,New York,New York,2020,10,2020-10,273,258452,23925
2020-10-18,Los Angeles,California,2020,10,2020-10,998,288451,6876
2020-10-18,Hawaii,Hawaii,2020,10,2020-10,98,14183,186
2020-10-18,Chicago,Illinois,2020,10,2020-10,384,0,0
2020-10-18,Las Vegas,Nevada,2020,10,2020-10,561,74950,1469
2020-10-18,New York,New York,2020,10,2020-10,589,259064,23935
2020-10-19,Los Angeles,California,2020,10,2020-10,638,289366,6877
2020-10-19,Hawaii,Hawaii,2020,10,2020-10,92,14218,186
2020-10-19,Chicago,Illinois,2020,10,2020-10,192,0,0
2020-10-19,Las Vegas,Nevada,2020,10,2020-10,409,75410,1470
2020-10-19,New York,New York,2020,10,2020-10,364,259484,23944
2020-10-20,Los Angeles,California,2020,10,2020-10,360,290009,6912
2020-10-20,Hawaii,Hawaii,2020,10,2020-10,87,14302,188
2020-10-20,Chicago,Illinois,2020,10,2020-10,83,0,0
2020-10-20,Las Vegas,Nevada,2020,10,2020-10,180,75888,1483
2020-10-20,New York,New York,2020,10,2020-10,207,259920,23944
2020-10-21,Los Angeles,California,2020,10,2020-10,409,290486,6944
2020-10-21,Hawaii,Hawaii,2020,10,2020-10,99,14379,202
2020-10-21,Chicago,Illinois,2020,10,2020-10,79,0,0
2020-10-21,Las Vegas,Nevada,2020,10,2020-10,162,76244,1487
2020-10-21,New York,New York,2020,10,2020-10,201,260762,23949
2020-10-22,Los Angeles,California,2020,10,2020-10,366,294065,6956
2020-10-22,Hawaii,Hawaii,2020,10,2020-10,139,14478,205
2020-10-22,Chicago,Illinois,2020,10,2020-10,70,0,0
2020-10-22,Las Vegas,Nevada,2020,10,2020-10,181,76817,1488
2020-10-22,New York,New York,2020,10,2020-10,179,261293,23955
2020-10-23,Los Angeles,California,2020,10,2020-10,445,296821,6974
2020-10-23,Hawaii,Hawaii,2020,10,2020-10,114,14617,208
2020-10-23,Chicago,Illinois,2020,10,2020-10,107,0,0
2020-10-23,Las Vegas,Nevada,2020,10,2020-10,232,77426,1488
2020-10-23,New York,New York,2020,10,2020-10,260,261863,23963
2020-10-24,Los Angeles,California,2020,10,2020-10,474,298937,6989
2020-10-24,Hawaii,Hawaii,2020,10,2020-10,153,14706,211
2020-10-24,Chicago,Illinois,2020,10,2020-10,103,0,0
2020-10-24,Las Vegas,Nevada,2020,10,2020-10,209,78162,1491
2020-10-24,New York,New York,2020,10,2020-10,278,262615,23963
2020-10-25,Los Angeles,California,2020,10,2020-10,950,299760,6993
2020-10-25,Hawaii,Hawaii,2020,10,2020-10,222,14823,211
2020-10-25,Chicago,Illinois,2020,10,2020-10,361,0,0
2020-10-25,Las Vegas,Nevada,2020,10,2020-10,542,78897,1492
2020-10-25,New York,New York,2020,10,2020-10,576,263269,23967
2020-10-26,Los Angeles,California,2020,10,2020-10,666,300614,7000
2020-10-26,Hawaii,Hawaii,2020,10,2020-10,175,14858,211
2020-10-26,Chicago,Illinois,2020,10,2020-10,182,0,0
2020-10-26,Las Vegas,Nevada,2020,10,2020-10,405,79240,1493
2020-10-26,New York,New York,2020,10,2020-10,379,263694,23969
2020-10-27,Los Angeles,California,2020,10,2020-10,426,302077,7027
2020-10-27,Hawaii,Hawaii,2020,10,2020-10,149,14920,214
2020-10-27,Chicago,Illinois,2020,10,2020-10,60,0,0
2020-10-27,Las Vegas,Nevada,2020,10,2020-10,196,79782,1497
2020-10-27,New York,New York,2020,10,2020-10,191,264428,23978
2020-10-28,Los Angeles,California,2020,10,2020-10,380,303369,7040
2020-10-28,Hawaii,Hawaii,2020,10,2020-10,151,14975,212
2020-10-28,Chicago,Illinois,2020,10,2020-10,62,0,0
2020-10-28,Las Vegas,Nevada,2020,10,2020-10,160,80104,1506
2020-10-28,New York,New York,2020,10,2020-10,203,265263,23980
2020-10-29,Los Angeles,California,2020,10,2020-10,336,305070,7044
2020-10-29,Hawaii,Hawaii,2020,10,2020-10,151,15046,214
2020-10-29,Chicago,Illinois,2020,10,2020-10,72,0,0
2020-10-29,Las Vegas,Nevada,2020,10,2020-10,187,80794,1508
2020-10-29,New York,New York,2020,10,2020-10,194,266321,23989
2020-10-30,Los Angeles,California,2020,10,2020-10,435,306327,7056
2020-10-30,Hawaii,Hawaii,2020,10,2020-10,151,15145,215
2020-10-30,Chicago,Illinois,2020,10,2020-10,81,0,0
2020-10-30,Las Vegas,Nevada,2020,10,2020-10,196,81684,1515
2020-10-30,New York,New York,2020,10,2020-10,224,267227,23996
2020-10-31,Los Angeles,California,2020,10,2020-10,474,307618,7071
2020-10-31,Hawaii,Hawaii,2020,10,2020-10,227,15207,218
2020-10-31,Chicago,Illinois,2020,10,2020-10,116,0,0
2020-10-31,Las Vegas,Nevada,2020,10,2020-10,150,82362,1515
2020-10-31,New York,New York,2020,10,2020-10,368,267929,24001
2020-11-01,Los Angeles,California,2020,11,2020-11,880,309190,7074
2020-11-01,Hawaii,Hawaii,2020,11,2020-11,232,15287,218
2020-11-01,Chicago,Illinois,2020,11,2020-11,272,0,0
2020-11-01,Las Vegas,Nevada,2020,11,2020-11,449,82966,1517
2020-11-01,New York,New York,2020,11,2020-11,581,268879,24013
2020-11-02,Los Angeles,California,2020,11,2020-11,585,310595,7076
2020-11-02,Hawaii,Hawaii,2020,11,2020-11,169,15359,218
2020-11-02,Chicago,Illinois,2020,11,2020-11,171,0,0
2020-11-02,Las Vegas,Nevada,2020,11,2020-11,398,83419,1518
2020-11-02,New York,New York,2020,11,2020-11,342,269519,24017
2020-11-03,Los Angeles,California,2020,11,2020-11,349,311745,7097
2020-11-03,Hawaii,Hawaii,2020,11,2020-11,150,15441,218
2020-11-03,Chicago,Illinois,2020,11,2020-11,74,0,0
2020-11-03,Las Vegas,Nevada,2020,11,2020-11,193,84129,1540
2020-11-03,New York,New York,2020,11,2020-11,232,270317,24021
2020-11-04,Los Angeles,California,2020,11,2020-11,355,313526,7117
2020-11-04,Hawaii,Hawaii,2020,11,2020-11,157,15591,218
2020-11-04,Chicago,Illinois,2020,11,2020-11,67,0,0
2020-11-04,Las Vegas,Nevada,2020,11,2020-11,180,84872,1545
2020-11-04,New York,New York,2020,11,2020-11,204,271112,24034
2020-11-05,Los Angeles,California,2020,11,2020-11,345,315634,7140
2020-11-05,Hawaii,Hawaii,2020,11,2020-11,139,15683,218
2020-11-05,Chicago,Illinois,2020,11,2020-11,68,0,0
2020-11-05,Las Vegas,Nevada,2020,11,2020-11,168,85641,1551
2020-11-05,New York,New York,2020,11,2020-11,177,272184,24047
2020-11-06,Los Angeles,California,2020,11,2020-11,451,317727,7157
2020-11-06,Hawaii,Hawaii,2020,11,2020-11,158,15816,218
2020-11-06,Chicago,Illinois,2020,11,2020-11,92,0,0
2020-11-06,Las Vegas,Nevada,2020,11,2020-11,187,86673,1568
2020-11-06,New York,New York,2020,11,2020-11,242,273386,24054
2020-11-07,Los Angeles,California,2020,11,2020-11,428,320048,7170
2020-11-07,Hawaii,Hawaii,2020,11,2020-11,210,15939,219
2020-11-07,Chicago,Illinois,2020,11,2020-11,77,0,0
2020-11-07,Las Vegas,Nevada,2020,11,2020-11,160,88015,1571
2020-11-07,New York,New York,2020,11,2020-11,255,274551,24060
2020-11-08,Los Angeles,California,2020,11,2020-11,889,322281,7172
2020-11-08,Hawaii,Hawaii,2020,11,2020-11,259,16066,220
2020-11-08,Chicago,Illinois,2020,11,2020-11,291,0,0
2020-11-08,Las Vegas,Nevada,2020,11,2020-11,546,88673,1571
2020-11-08,New York,New York,2020,11,2020-11,530,275944,24074
2020-11-09,Los Angeles,California,2020,11,2020-11,607,323699,7177
2020-11-09,Hawaii,Hawaii,2020,11,2020-11,240,16124,220
2020-11-09,Chicago,Illinois,2020,11,2020-11,155,0,0
2020-11-09,Las Vegas,Nevada,2020,11,2020-11,358,89256,1571
2020-11-09,New York,New York,2020,11,2020-11,326,277105,24085
2020-11-10,Los Angeles,California,2020,11,2020-11,383,325951,7200
2020-11-10,Hawaii,Hawaii,2020,11,2020-11,223,16193,221
2020-11-10,Chicago,Illinois,2020,11,2020-11,71,0,0
2020-11-10,Las Vegas,Nevada,2020,11,2020-11,193,90125,1576
2020-11-10,New York,New York,2020,11,2020-11,186,278312,24087
2020-11-11,Los Angeles,California,2020,11,2020-11,385,328042,7216
2020-11-11,Hawaii,Hawaii,2020,11,2020-11,220,16309,221
2020-11-11,Chicago,Illinois,2020,11,2020-11,72,0,0
2020-11-11,Las Vegas,Nevada,2020,11,2020-11,157,90885,1590
2020-11-11,New York,New York,2020,11,2020-11,176,280044,24096
2020-11-12,Los Angeles,California,2020,11,2020-11,398,330528,7221
2020-11-12,Hawaii,Hawaii,2020,11,2020-11,200,16403,221
2020-11-12,Chicago,Illinois,2020,11,2020-11,68,0,0
2020-11-12,Las Vegas,Nevada,2020,11,2020-11,182,91859,1593
2020-11-12,New York,New York,2020,11,2020-11,201,281707,24099
2020-11-13,Los Angeles,California,2020,11,2020-11,478,332945,7246
2020-11-13,Hawaii,Hawaii,2020,11,2020-11,212,16514,221
2020-11-13,Chicago,Illinois,2020,11,2020-11,67,0,0
2020-11-13,Las Vegas,Nevada,2020,11,2020-11,182,93073,1605
2020-11-13,New York,New York,2020,11,2020-11,228,283533,24108
2020-11-14,Los Angeles,California,2020,11,2020-11,483,336630,7266
2020-11-14,Hawaii,Hawaii,2020,11,2020-11,280,16619,221
2020-11-14,Chicago,Illinois,2020,11,2020-11,76,0,0
2020-11-14,Las Vegas,Nevada,2020,11,2020-11,181,94640,1617
2020-11-14,New York,New York,2020,11,2020-11,272,285333,24118
2020-11-15,Los Angeles,California,2020,11,2020-11,1009,339640,7269
2020-11-15,Hawaii,Hawaii,2020,11,2020-11,388,16619,221
2020-11-15,Chicago,Illinois,2020,11,2020-11,272,0,0
2020-11-15,Las Vegas,Nevada,2020,11,2020-11,540,95517,1618
2020-11-15,New York,New York,2020,11,2020-11,583,286785,24124
2020-11-16,Los Angeles,California,2020,11,2020-11,605,342425,7275
2020-11-16,Hawaii,Hawaii,2020,11,2020-11,270,16711,221
2020-11-16,Chicago,Illinois,2020,11,2020-11,131,0,0
2020-11-16,Las Vegas,Nevada,2020,11,2020-11,345,96391,1618
2020-11-16,New York,New York,2020,11,2020-11,337,288078,24136
2020-11-17,Los Angeles,California,2020,11,2020-11,372,344607,7299
2020-11-17,Hawaii,Hawaii,2020,11,2020-11,223,16755,221
2020-11-17,Chicago,Illinois,2020,11,2020-11,57,0,0
2020-11-17,Las Vegas,Nevada,2020,11,2020-11,169,97608,1641
2020-11-17,New York,New York,2020,11,2020-11,170,290018,24146
2020-11-18,Los Angeles,California,2020,11,2020-11,353,348420,7335
2020-11-18,Hawaii,Hawaii,2020,11,2020-11,219,16817,222
2020-11-18,Chicago,Illinois,2020,11,2020-11,50,0,0
2020-11-18,Las Vegas,Nevada,2020,11,2020-11,135,98930,1641
2020-11-18,New York,New York,2020,11,2020-11,168,291753,24149
2020-11-19,Los Angeles,California,2020,11,2020-11,350,353316,7363
2020-11-19,Hawaii,Hawaii,2020,11,2020-11,210,16917,222
2020-11-19,Chicago,Illinois,2020,11,2020-11,51,0,0
2020-11-19,Las Vegas,Nevada,2020,11,2020-11,147,100552,1647
2020-11-19,New York,New York,2020,11,2020-11,200,293592,24167
2020-11-20,Los Angeles,California,2020,11,2020-11,462,357541,7396
2020-11-20,Hawaii,Hawaii,2020,11,2020-11,223,17029,222
2020-11-20,Chicago,Illinois,2020,11,2020-11,77,0,0
2020-11-20,Las Vegas,Nevada,2020,11,2020-11,184,101933,1670
2020-11-20,New York,New York,2020,11,2020-11,225,295622,24188
2020-11-21,Los Angeles,California,2020,11,2020-11,466,361962,7429
2020-11-21,Hawaii,Hawaii,2020,11,2020-11,295,17182,229
2020-11-21,Chicago,Illinois,2020,11,2020-11,90,0,0
2020-11-21,Las Vegas,Nevada,2020,11,2020-11,186,103499,1690
2020-11-21,New York,New York,2020,11,2020-11,286,297570,24202
2020-11-22,Los Angeles,California,2020,11,2020-11,793,364613,7438
2020-11-22,Hawaii,Hawaii,2020,11,2020-11,319,17302,231
2020-11-22,Chicago,Illinois,2020,11,2020-11,181,0,0
2020-11-22,Las Vegas,Nevada,2020,11,2020-11,457,104624,1690
2020-11-22,New York,New York,2020,11,2020-11,503,299495,24206
2020-11-23,Los Angeles,California,2020,11,2020-11,537,370729,7446
2020-11-23,Hawaii,Hawaii,2020,11,2020-11,274,17405,231
2020-11-23,Chicago,Illinois,2020,11,2020-11,120,0,0
2020-11-23,Las Vegas,Nevada,2020,11,2020-11,300,106033,1691
2020-11-23,New York,New York,2020,11,2020-11,319,301282,24218
2020-11-24,Los Angeles,California,2020,11,2020-11,446,374231,7497
2020-11-24,Hawaii,Hawaii,2020,11,2020-11,248,17461,231
2020-11-24,Chicago,Illinois,2020,11,2020-11,68,0,0
2020-11-24,Las Vegas,Nevada,2020,11,2020-11,186,108252,1705
2020-11-24,New York,New York,2020,11,2020-11,212,303007,24220
2020-11-25,Los Angeles,California,2020,11,2020-11,518,378421,7543
2020-11-25,Hawaii,Hawaii,2020,11,2020-11,289,17561,233
2020-11-25,Chicago,Illinois,2020,11,2020-11,104,0,0
2020-11-25,Las Vegas,Nevada,2020,11,2020-11,248,109827,1719
2020-11-25,New York,New York,2020,11,2020-11,261,304925,24230
2020-11-26,Los Angeles,California,2020,11,2020-11,278,383373,7580
2020-11-26,Hawaii,Hawaii,2020,11,2020-11,258,17678,235
2020-11-26,Chicago,Illinois,2020,11,2020-11,43,0,0
