"","id","last_scraped","beds","bedrooms","host_is_superhost","accommodates","price","availability_30","availability_60","availability_90","availability_365","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","num_reviews","price_numeric","state"
"3138",29701014,2021-06-04,3,3,TRUE,5,"$105.00",9,22,24,143,2021-06-01,4.85,4.99,4.86,4.97,4.99,4.96,4.93,8,105,"NY"
"3139",29702007,2021-06-04,1,2,TRUE,2,"$135.00",0,0,0,89,2020-11-12,4.92,4.92,4.77,5,5,4.92,5,1,135,"NY"
"3140",29707076,2021-06-04,1,NA,FALSE,2,"$224.00",6,6,6,6,2021-05-30,4.96,5,4.96,4.88,5,5,4.96,2,224,"NY"
"3141",29712675,2021-06-05,4,2,TRUE,6,"$185.00",8,20,42,86,2021-05-10,4.74,4.85,4.68,4.92,4.96,4.84,4.76,18,185,"NY"
"3142",29729728,2021-06-03,1,NA,FALSE,2,"$117.00",0,0,0,0,2021-05-30,5,5,4.67,5,5,5,4.89,2,117,"NY"
"3143",29756137,2021-06-05,2,1,FALSE,2,"$70.00",14,30,48,48,2021-04-15,4.2,4.8,4.6,4.6,4.6,4.6,4.8,1,70,"NY"
"3144",29775040,2021-06-04,1,1,TRUE,5,"$103.00",0,1,1,188,2021-05-31,4.95,4.93,4.88,4.91,4.98,5,4.84,3,103,"NY"
"3145",29781403,2021-06-05,2,2,FALSE,6,"$133.00",0,13,43,312,2021-05-15,4.54,4.8,4.4,4.68,4.6,4.72,4.6,3,133,"NY"
"3146",29800664,2021-06-04,2,1,FALSE,2,"$55.00",23,53,83,356,2021-04-26,4.73,4.82,4.73,4.93,4.9,4.69,4.74,10,55,"NY"
"3147",29804246,2021-06-05,1,1,TRUE,2,"$85.00",7,30,56,143,2021-05-26,4.99,5,4.95,5,5,4.93,4.95,7,85,"NY"
"3148",29814549,2021-06-05,1,NA,TRUE,2,"$87.00",10,19,43,206,2021-05-27,4.78,4.9,4.78,4.92,4.94,4.79,4.74,12,87,"NY"
"3149",29827403,2021-06-03,1,1,FALSE,2,"$91.00",28,58,88,172,2021-05-28,4.09,4.26,3.91,4.35,4.51,4.73,4.11,10,91,"NY"
"3150",29831517,2021-06-06,1,1,TRUE,2,"$56.00",24,54,75,75,2021-06-04,4.85,4.92,4.93,4.95,4.94,4.7,4.84,13,56,"NY"
"3151",29835632,2021-06-04,1,1,FALSE,1,"$39.00",2,2,2,2,2021-05-13,4.5,5,4.25,5,5,4.75,4.75,1,39,"NY"
"3152",29857392,2021-06-05,2,1,FALSE,4,"$210.00",12,26,39,298,2021-05-16,4.73,4.8,4.67,4.67,4.81,4.89,4.66,5,210,"NY"
"3153",29858182,2021-06-04,1,1,FALSE,3,"$97.00",28,58,88,363,2021-05-03,4.76,4.98,4.91,4.93,4.89,4.83,4.78,1,97,"NY"
"3154",29869390,2021-06-03,2,1,FALSE,1,"$26.00",30,60,90,365,2021-04-05,4.86,4.82,4.86,4.77,4.86,4.73,4.82,3,26,"NY"
"3155",29875137,2021-06-04,2,1,FALSE,2,"$210.00",2,12,42,49,2021-05-21,4.67,4.8,4.53,4.8,4.8,4.87,4.6,6,210,"NY"
"3156",29881483,2021-06-04,2,1,TRUE,4,"$130.00",6,18,48,138,2021-05-25,4.91,4.95,4.84,4.99,4.97,4.71,4.91,5,130,"NY"
"3157",29900966,2021-06-05,2,2,FALSE,4,"$167.00",0,0,0,0,2021-05-23,4.78,4.83,4.86,4.97,4.89,4.83,4.84,10,167,"NY"
"3158",29903897,2021-06-04,1,1,TRUE,1,"$40.00",3,33,63,338,2021-06-01,4.88,4.88,4.95,4.96,4.84,4.45,4.83,1,40,"NY"
"3159",29905155,2021-06-05,1,1,TRUE,2,"$163.00",0,14,35,35,2021-05-31,5,5,5,5,5,4.98,4.94,13,163,"NY"
"3160",29906273,2021-06-03,1,NA,TRUE,2,"$175.00",0,0,0,0,2021-04-25,4.93,5,4.89,5,4.96,4.96,4.79,3,175,"NY"
"3161",29906282,2021-06-04,1,1,FALSE,2,"$95.00",0,0,0,123,2021-05-16,4.65,4.85,4.56,4.95,4.78,4.78,4.74,4,95,"NY"
"3162",29908022,2021-06-04,2,2,FALSE,4,"$127.00",9,38,68,68,2021-05-10,4.22,4.46,3.92,4.58,4.64,4.88,4.2,8,127,"NY"
"3163",29929331,2021-06-04,1,1,FALSE,1,"$47.00",24,54,84,174,2021-05-31,4.22,4.38,4.15,4.42,4.59,4.83,4.35,5,47,"NY"
"3164",29929702,2021-06-04,3,3,TRUE,5,"$136.00",13,31,58,238,2021-05-23,4.86,4.89,4.93,4.99,5,4.53,4.82,8,136,"NY"
"3165",29942196,2021-06-05,2,2,FALSE,4,"$94.00",1,1,1,1,2021-05-23,4.68,4.73,4.77,4.64,4.73,4.86,4.73,3,94,"NY"
"3166",29943061,2021-06-04,1,1,TRUE,3,"$87.00",3,20,49,49,2021-05-09,4.83,4.85,4.81,4.69,4.94,4.71,4.73,5,87,"NY"
"3167",29945246,2021-06-03,1,NA,FALSE,3,"$95.00",0,0,16,16,2021-05-17,4.33,4.33,4,5,5,5,4.33,1,95,"NY"
"3168",29946107,2021-06-03,1,1,TRUE,2,"$160.00",0,0,1,3,2021-05-19,5,4.88,4.71,5,5,5,4.94,2,160,"NY"
"3169",29963810,2021-06-06,1,1,TRUE,4,"$120.00",25,50,75,348,2021-05-01,4.78,4.86,4.96,4.86,4.82,4.35,4.65,1,120,"NY"
"3170",29965481,2021-06-04,3,2,TRUE,5,"$250.00",1,3,14,127,2021-05-20,4.9,4.94,4.93,4.96,4.96,4.79,4.87,22,250,"NY"
"3171",29965956,2021-06-04,1,1,TRUE,2,"$90.00",3,23,44,292,2021-06-02,4.88,4.89,4.95,4.88,4.93,4.93,4.78,27,90,"NY"
"3172",29984938,2021-06-04,1,1,FALSE,4,"$230.00",0,0,0,6,2021-05-31,4.85,4.93,4.78,4.85,4.96,4.96,4.93,2,230,"NY"
"3173",29990344,2021-06-05,1,1,TRUE,2,"$64.00",14,40,70,70,2021-05-31,4.88,4.92,4.71,4.92,4.98,4.97,4.87,42,64,"NY"
"3174",29993012,2021-06-03,2,NA,TRUE,3,"$75.00",0,0,0,21,2021-05-03,5,5,4.9,5,5,5,4.8,2,75,"NY"
"3175",29995362,2021-06-04,2,1,TRUE,4,"$121.00",0,6,30,305,2021-05-31,4.95,4.97,4.96,5,5,4.86,4.91,5,121,"NY"
"3176",29996902,2021-06-03,1,1,FALSE,2,"$112.00",29,59,89,364,2021-05-02,4.21,4.43,4.21,4.53,4.66,4.53,4.34,1,112,"NY"
"3177",30003335,2021-06-05,1,1,TRUE,2,"$60.00",0,0,0,157,2021-03-31,4.95,4.7,4.75,4.9,4.95,4.8,4.8,1,60,"NY"
"3178",30003453,2021-06-05,1,1,TRUE,5,"$150.00",5,18,45,320,2021-05-26,4.81,4.88,4.73,4.92,4.96,5,4.81,13,150,"NY"
"3179",30007128,2021-06-06,1,1,TRUE,4,"$124.00",0,0,0,0,2021-05-31,4.87,4.98,4.94,4.98,4.98,4.72,4.94,8,124,"NY"
"3180",30011527,2021-06-03,2,NA,TRUE,4,"$128.00",2,5,16,279,2021-05-31,4.86,4.98,4.94,4.93,4.92,4.84,4.79,14,128,"NY"
"3181",30014439,2021-06-05,3,2,FALSE,4,"$175.00",3,3,3,3,2021-05-02,4.75,4.96,4.79,5,4.83,4.96,4.71,6,175,"NY"
"3182",30021914,2021-06-05,2,1,FALSE,4,"$66.00",0,0,0,0,2021-05-26,4.75,4.79,4.88,4.74,4.91,4.84,4.74,14,66,"NY"
"3183",30034070,2021-06-05,1,NA,FALSE,3,"$147.00",0,0,0,0,2021-05-16,4.28,4.75,4.31,4.88,4.94,4.84,4.47,4,147,"NY"
"3184",30038208,2021-06-04,1,1,TRUE,2,"$112.00",6,25,52,138,2021-04-26,4.99,4.97,4.97,5,5,4.94,4.89,2,112,"NY"
"3185",30046573,2021-06-04,2,1,TRUE,4,"$204.00",1,8,12,12,2021-05-20,4.86,4.88,4.69,4.82,4.86,5,4.82,12,204,"NY"
"3186",30060926,2021-06-05,5,3,TRUE,8,"$314.00",12,35,65,340,2021-05-15,4.91,5,4.82,5,5,5,4.95,1,314,"NY"
"3187",30068059,2021-06-04,1,1,FALSE,2,"$118.00",1,3,33,33,2021-05-29,4.86,4.86,5,5,5,4.86,4.86,1,118,"NY"
"3188",30068829,2021-06-05,1,1,FALSE,2,"$112.00",1,1,1,1,2021-05-27,4.32,4.47,4.55,4.79,4.76,4.68,4.33,8,112,"NY"
"3189",30082832,2021-06-04,2,2,FALSE,5,"$250.00",3,10,20,283,2021-05-31,4.88,4.89,4.84,4.92,4.94,4.82,4.75,10,250,"NY"
"3190",30084665,2021-06-06,1,1,TRUE,2,"$54.00",25,55,85,360,2021-05-23,4.63,4.74,4.48,4.83,4.88,4.69,4.68,8,54,"NY"
"3191",30088359,2021-06-04,0,NA,FALSE,2,"$165.00",20,50,80,80,2021-04-21,4.62,4.68,4.56,4.68,4.74,4.71,4.62,3,165,"NY"
"3192",30089412,2021-06-04,3,2,TRUE,5,"$250.00",19,35,65,147,2021-05-23,4.94,4.97,4.91,5,5,4.91,4.69,4,250,"NY"
"3193",30091911,2021-06-05,1,1,FALSE,2,"$261.00",12,42,70,70,2021-05-31,4.8,5,4.8,5,5,5,4.8,2,261,"NY"
"3194",30093843,2021-06-05,1,1,FALSE,2,"$134.00",0,0,0,0,2021-05-23,4.77,4.8,4.79,4.89,4.77,4.75,4.68,18,134,"NY"
"3195",30096719,2021-06-05,0,1,TRUE,2,"$97.00",0,6,28,284,2021-05-25,4.72,4.89,4.76,4.92,4.91,4.95,4.77,9,97,"NY"
"3196",30104692,2021-06-05,1,1,TRUE,2,"$109.00",0,0,0,124,2021-05-31,4.93,4.91,4.8,4.96,5,4.93,4.85,3,109,"NY"
"3197",30104723,2021-06-04,1,1,FALSE,2,"$89.00",0,12,15,290,2021-05-03,4.7,4.9,4.6,5,4.9,5,4.7,2,89,"NY"
"3198",30105183,2021-06-05,1,1,FALSE,1,"$65.00",15,45,75,350,2019-12-24,4.44,4.56,4.56,4.22,4,4.56,4.33,1,65,"NY"
"3199",30109916,2021-06-05,2,1,TRUE,4,"$104.00",5,11,36,119,2021-06-03,4.96,4.96,4.96,4.94,4.98,4.92,4.98,37,104,"NY"
"3200",30129482,2021-06-05,0,1,FALSE,2,"$80.00",0,4,23,23,2021-05-02,4.83,4.67,4.5,5,4.83,5,4.5,1,80,"NY"
"3201",30129734,2021-06-05,1,1,TRUE,2,"$64.00",0,0,0,0,2021-05-28,4.86,4.91,4.93,4.94,4.94,4.81,4.85,12,64,"NY"
"3202",30132508,2021-06-04,3,1,TRUE,6,"$166.00",4,5,22,160,2021-05-31,4.84,4.85,4.9,4.98,4.92,4.87,4.79,17,166,"NY"
"3203",30154255,2021-06-05,1,1,TRUE,2,"$495.00",1,1,1,1,2020-09-06,5,5,5,5,5,5,4.88,1,495,"NY"
"3204",30156697,2021-06-06,2,1,TRUE,2,"$111.00",0,0,14,238,2021-04-14,4.7,4.7,4.81,4.81,4.84,4.98,4.72,1,111,"NY"
"3205",30161645,2021-06-03,1,1,FALSE,2,"$112.00",28,58,88,363,2021-05-30,4.26,4.22,4.56,4.48,4.52,4.59,4.3,7,112,"NY"
"3206",30161866,2021-06-06,1,1,FALSE,2,"$112.00",23,53,83,358,2021-05-25,4.25,4.38,4.55,4.55,4.57,4.68,4.28,16,112,"NY"
"3207",30171467,2021-06-04,1,1,FALSE,2,"$82.00",23,51,81,352,2021-05-20,4.74,4.89,4.79,4.92,4.95,4.73,4.73,3,82,"NY"
"3208",30183428,2021-06-04,1,1,FALSE,3,"$135.00",0,0,0,0,2021-05-30,4.5,4.5,4.31,4.75,5,4.88,4.63,2,135,"NY"
"3209",30186549,2021-06-04,3,1,TRUE,4,"$111.00",4,23,30,115,2021-05-30,4.89,4.87,4.95,4.98,4.96,4.88,4.89,9,111,"NY"
"3210",30198386,2021-06-05,2,1,TRUE,3,"$65.00",7,13,34,98,2021-06-01,4.96,4.95,4.97,4.99,5,4.83,4.89,27,65,"NY"
"3211",30208369,2021-06-06,1,1,FALSE,2,"$53.00",0,0,0,0,2021-05-22,5,5,5,5,5,5,5,1,53,"NY"
"3212",30208539,2021-06-05,1,1,FALSE,2,"$35.00",17,47,76,76,2021-01-22,4.57,4.71,4.86,5,4.43,4.43,4.29,1,35,"NY"
"3213",30212188,2021-06-03,1,1,FALSE,2,"$112.00",24,54,84,359,2021-05-24,4.14,4.24,4.47,4.59,4.51,4.69,4.06,1,112,"NY"
"3214",30231630,2021-06-06,2,2,FALSE,4,"$99.00",4,22,34,282,2021-06-04,4.81,4.89,4.89,4.96,4.99,4.78,4.89,11,99,"NY"
"3215",30231632,2021-06-04,1,1,TRUE,2,"$96.00",0,0,11,11,2021-04-23,4.96,4.96,4.88,5,5,4.96,4.88,3,96,"NY"
"3216",30231880,2021-06-04,2,2,FALSE,2,"$225.00",0,0,0,246,2021-04-25,5,4.88,5,5,5,5,4.75,1,225,"NY"
"3217",30232126,2021-06-04,1,1,FALSE,2,"$99.00",23,51,51,60,2021-05-03,4.54,4.63,4.61,4.83,4.73,4.83,4.51,5,99,"NY"
"3218",30236202,2021-06-03,3,2,FALSE,4,"$110.00",7,23,53,135,2021-05-17,4.49,4.65,4.28,4.91,4.85,4.68,4.54,12,110,"NY"
"3219",30252034,2021-06-05,1,1,TRUE,1,"$77.00",0,0,0,0,2021-05-31,4.96,4.98,4.97,4.91,4.98,4.94,4.95,7,77,"NY"
"3220",30254229,2021-06-06,4,3,TRUE,8,"$139.00",2,11,26,249,2021-05-31,4.9,5,4.99,4.95,4.96,4.56,4.96,3,139,"NY"
"3221",30263903,2021-06-04,1,1,FALSE,2,"$48.00",20,50,80,80,2021-04-27,4.75,4.88,4.7,4.78,4.8,4.45,4.83,8,48,"NY"
"3222",30264393,2021-06-06,1,1,FALSE,2,"$48.00",20,43,73,73,2021-05-09,4.59,4.64,4.55,4.74,4.79,4.45,4.48,9,48,"NY"
"3223",30264512,2021-06-05,1,1,FALSE,2,"$47.00",0,0,0,0,2021-05-17,4.35,4.67,4.47,4.82,4.73,4.49,4.42,6,47,"NY"
"3224",30268825,2021-06-04,1,NA,TRUE,2,"$150.00",0,0,0,89,2021-05-16,5,4.6,4.8,5,5,5,4.4,1,150,"NY"
"3225",30269942,2021-06-06,1,1,FALSE,2,"$115.00",0,0,0,0,2021-05-17,5,5,4.75,4.75,4.75,5,4.75,3,115,"NY"
"3226",30279712,2021-06-05,1,1,TRUE,2,"$96.00",0,1,3,278,2021-04-24,4.95,5,4.98,5,5,4.67,4.83,3,96,"NY"
"3227",30284324,2021-06-03,2,1,TRUE,1,"$50.00",17,31,61,336,2021-05-25,4.77,4.85,4.73,4.85,4.91,4.92,4.71,8,50,"NY"
"3228",30288068,2021-06-05,2,1,TRUE,3,"$100.00",0,0,0,0,2021-05-30,5,5,4.77,4.92,5,4.85,4.92,2,100,"NY"
"3229",30291704,2021-06-05,1,1,FALSE,2,"$99.00",30,60,90,179,2021-05-31,4.29,4.41,4.37,4.8,4.63,4.73,4.43,1,99,"NY"
"3230",30307336,2021-06-04,1,1,FALSE,2,"$45.00",18,48,78,353,2021-04-06,5,5,5,5,5,5,5,1,45,"NY"
"3231",30308289,2021-06-05,1,NA,TRUE,2,"$199.00",0,0,1,170,2021-05-02,4.98,4.98,4.98,5,5,4.9,4.78,1,199,"NY"
"3232",30314761,2021-06-03,1,1,FALSE,4,"$50.00",0,0,0,0,2021-03-05,4.82,4.88,4.88,4.88,4.94,4.76,4.53,1,50,"NY"
"3233",30348624,2021-06-06,3,2,FALSE,5,"$99.00",12,27,49,322,2021-06-03,4.76,4.86,4.84,4.91,4.92,4.49,4.78,22,99,"NY"
"3234",30355109,2021-06-04,1,1,FALSE,1,"$39.00",19,19,19,19,2021-05-05,5,5,5,5,5,5,5,2,39,"NY"
"3235",30355532,2021-06-05,2,1,FALSE,4,"$67.00",0,0,25,300,2021-05-01,4.55,4.82,4.36,4.82,4.64,4.45,4,2,67,"NY"
"3236",30357870,2021-06-04,1,1,FALSE,1,"$29.00",0,0,11,286,2021-05-23,5,5,5,5,5,5,5,1,29,"NY"
"3237",30359944,2021-06-04,1,1,FALSE,1,"$41.00",0,15,45,320,2020-11-15,5,5,4.71,4.86,5,5,4.71,1,41,"NY"
"3238",30395737,2021-06-04,1,1,FALSE,1,"$38.00",11,11,11,164,2021-04-19,5,5,5,5,5,5,5,2,38,"NY"
"3239",30396953,2021-06-05,2,NA,TRUE,4,"$147.00",5,22,42,128,2021-06-01,4.96,5,4.9,4.99,5,4.94,4.9,10,147,"NY"
"3240",30398373,2021-06-03,2,1,FALSE,2,"$125.00",0,0,0,0,2021-05-13,4.71,5,4,5,5,4.86,4.43,1,125,"NY"
"3241",30400390,2021-06-04,1,1,FALSE,3,"$150.00",4,20,41,53,2021-04-06,4.73,5,4.5,5,5,5,4.86,1,150,"NY"
"3242",30400750,2021-06-04,1,1,TRUE,2,"$65.00",11,29,46,188,2021-05-21,4.4,4.2,3.8,4.6,4.6,5,4,1,65,"NY"
"3243",30415541,2021-06-05,3,2,TRUE,5,"$150.00",16,16,18,46,2021-05-30,4.73,4.58,4.88,4.88,4.88,4.69,4.58,3,150,"NY"
"3244",30420809,2021-06-06,1,1,FALSE,4,"$130.00",17,47,77,352,2021-05-17,4.5,4.55,4.7,4.95,4.85,4.65,4.6,1,130,"NY"
"3245",30421981,2021-06-05,1,1,TRUE,2,"$350.00",0,0,0,0,2021-05-01,5,5,5,5,5,5,5,1,350,"NY"
"3246",30423106,2021-06-06,1,1,TRUE,2,"$49.00",0,0,0,0,2021-06-03,4.96,4.98,4.96,4.99,5,4.89,4.96,11,49,"NY"
"3247",30425770,2021-06-05,3,3,TRUE,11,"$284.00",15,37,64,338,2021-05-24,4.81,4.83,4.85,4.83,4.94,4.68,4.79,5,284,"NY"
"3248",30439246,2021-06-04,1,1,TRUE,2,"$90.00",3,15,32,256,2021-06-02,4.96,4.85,4.96,4.93,4.96,4.74,4.89,17,90,"NY"
"3249",30441211,2021-06-05,1,1,TRUE,1,"$99.00",0,0,0,0,2021-05-21,4.96,4.99,4.97,4.96,4.92,5,4.93,10,99,"NY"
"3250",30442333,2021-06-04,3,2,TRUE,4,"$110.00",0,0,0,154,2021-04-30,5,5,5,5,4.97,5,4.86,2,110,"NY"
"3251",30443030,2021-06-04,3,2,FALSE,4,"$414.00",28,58,87,87,2021-03-03,5,4.82,5,5,4.82,4.91,4.73,1,414,"NY"
"3252",30446253,2021-06-05,1,1,TRUE,1,"$43.00",1,9,9,199,2021-04-30,4.97,4.98,4.98,4.97,4.97,4.79,4.94,1,43,"NY"
"3253",30447204,2021-06-03,4,3,FALSE,7,"$419.00",4,19,43,80,2021-05-31,5,5,5,5,5,4.79,4.86,11,419,"NY"
"3254",30465706,2021-06-04,1,1,TRUE,2,"$59.00",0,3,33,212,2020-12-31,5,5,4.78,5,5,5,5,1,59,"NY"
"3255",30465758,2021-06-05,1,1,TRUE,2,"$83.00",0,0,0,0,2021-06-03,4.84,4.84,4.88,4.91,4.91,4.69,4.85,10,83,"NY"
"3256",30474972,2021-06-04,1,1,FALSE,1,"$60.00",6,36,66,66,2021-05-18,4.69,4.81,4.81,4.69,4.94,4.88,4.81,5,60,"NY"
"3257",30476455,2021-06-04,4,1,TRUE,1,"$162.00",0,0,0,247,2021-03-17,5,5,4.33,5,5,5,4.67,1,162,"NY"
"3258",30494093,2021-06-05,2,1,TRUE,4,"$135.00",1,5,11,65,2021-05-23,4.96,4.96,4.86,4.91,4.96,4.95,4.93,5,135,"NY"
"3259",30511301,2021-06-05,1,1,FALSE,2,"$206.00",4,15,45,320,2021-05-16,4.83,4.88,5,4.96,5,4.79,4.71,9,206,"NY"
"3260",30512304,2021-06-06,1,1,TRUE,2,"$113.00",2,2,5,280,2021-06-02,4.8,4.83,4.2,4.87,4.97,4.8,4.6,2,113,"NY"
"3261",30512507,2021-06-06,1,NA,TRUE,2,"$80.00",16,38,59,79,2021-03-29,4.85,4.87,4.94,4.85,4.91,4.62,4.7,1,80,"NY"
"3262",30531246,2021-06-04,1,1,FALSE,2,"$85.00",4,6,36,310,2021-05-28,4.87,4.87,4.8,4.93,5,5,5,2,85,"NY"
"3263",30536087,2021-06-03,1,1,FALSE,2,"$112.00",28,58,88,363,2021-05-23,4.03,3.9,4.1,4.45,4.1,4.59,3.97,4,112,"NY"
"3264",30537849,2021-06-05,2,1,TRUE,4,"$250.00",19,28,45,92,2021-05-01,5,5,5,5,5,5,4.87,1,250,"NY"
"3265",30557920,2021-06-05,2,NA,FALSE,3,"$72.00",10,35,65,65,2021-05-19,4.43,4.76,4.57,4.87,4.66,4.75,4.49,17,72,"NY"
"3266",30562230,2021-06-05,1,1,TRUE,2,"$190.00",0,1,31,59,2021-04-14,5,5,4.83,5,5,4.67,5,1,190,"NY"
"3267",30565107,2021-06-05,10,4,FALSE,10,"$49.00",30,60,89,89,2021-04-11,4.75,4.81,4.63,4.78,4.81,4.88,4.78,4,49,"NY"
"3268",30568497,2021-06-04,1,1,FALSE,2,"$210.00",2,5,12,47,2021-05-31,4.93,5,4.93,4.87,4.97,5,4.83,5,210,"NY"
"3269",30590921,2021-06-04,2,1,FALSE,3,"$44.00",6,16,39,39,2021-05-19,4.29,4.46,4.4,4.64,4.61,4.3,4.54,11,44,"NY"
"3270",30593915,2021-06-04,1,1,FALSE,2,"$73.00",0,2,32,118,2021-05-10,4.6,4.65,4.44,4.88,4.77,4.7,4.4,6,73,"NY"
"3271",30662063,2021-06-04,1,NA,TRUE,2,"$138.00",2,6,11,194,2021-06-01,4.99,5,4.84,5,4.99,4.96,4.96,13,138,"NY"
"3272",30674177,2021-06-03,1,NA,FALSE,2,"$100.00",18,18,18,18,2021-05-02,5,5,4.63,4.88,5,4.88,5,2,100,"NY"
"3273",30676672,2021-06-05,1,1,FALSE,1,"$80.00",18,45,45,45,2021-05-17,4.41,4.76,4.01,4.7,4.79,4.96,4.6,3,80,"NY"
"3274",30685991,2021-06-06,1,1,FALSE,2,"$220.00",0,4,5,163,2021-03-18,5,5,5,5,5,5,4.75,1,220,"NY"
"3275",30691484,2021-06-06,3,3,FALSE,5,"$111.00",2,3,3,3,2021-05-16,4.52,4.61,4.47,4.82,4.7,4.59,4.47,9,111,"NY"
"3276",30705353,2021-06-06,1,1,TRUE,2,"$140.00",4,4,15,15,2021-05-05,4.95,4.97,4.94,4.95,5,4.83,4.83,5,140,"NY"
"3277",30708846,2021-06-03,1,NA,FALSE,2,"$115.00",0,0,0,0,2021-05-15,5,5,4.75,5,5,5,4.75,2,115,"NY"
"3278",30712281,2021-06-04,1,1,TRUE,3,"$110.00",12,18,46,321,2021-05-21,4.86,4.93,4.9,4.84,4.88,4.73,4.81,13,110,"NY"
"3279",30717086,2021-06-05,1,1,TRUE,2,"$45.00",0,0,2,277,2021-05-03,4.83,4.83,4.33,5,4.92,4.58,4.83,3,45,"NY"
"3280",30720530,2021-06-04,1,1,FALSE,1,"$46.00",14,44,74,349,2021-04-01,4.5,5,5,5,5,5,5,1,46,"NY"
"3281",30722858,2021-06-05,1,1,FALSE,1,"$40.00",4,34,64,339,2021-05-31,5,5,5,5,5,5,5,1,40,"NY"
"3282",30748041,2021-06-04,1,1,TRUE,2,"$79.00",2,18,36,86,2021-04-24,4.96,4.94,4.98,5,5,4.98,4.84,5,79,"NY"
"3283",30764990,2021-06-05,1,1,FALSE,2,"$75.00",0,0,3,277,2021-03-19,4.67,4.67,4.56,5,4.67,4.78,4.78,1,75,"NY"
"3284",30767659,2021-06-04,3,NA,FALSE,3,"$141.00",23,53,83,355,2021-04-06,4.51,4.7,4.49,4.85,4.77,4.91,4.42,4,141,"NY"
"3285",30772697,2021-06-04,2,1,TRUE,3,"$80.00",17,44,67,188,2021-05-30,4.67,5,4.33,5,5,5,4.67,1,80,"NY"
"3286",30773558,2021-06-06,2,2,FALSE,4,"$157.00",0,18,27,88,2021-05-10,4.38,4.63,4.58,4.86,4.88,4.6,4.48,12,157,"NY"
"3287",30776023,2021-06-04,1,1,FALSE,2,"$77.00",2,6,32,104,2021-04-21,4.98,5,4.91,5,5,4.93,4.79,4,77,"NY"
"3288",30786156,2021-06-03,3,2,TRUE,4,"$189.00",7,13,31,90,2021-05-24,4.94,4.99,4.99,4.99,4.94,4.83,4.86,5,189,"NY"
"3289",30786946,2021-06-05,3,1,TRUE,3,"$88.00",9,31,57,146,2021-05-09,4.85,4.89,4.91,4.88,4.91,4.73,4.78,13,88,"NY"
"3290",30788330,2021-06-05,2,1,FALSE,4,"$190.00",0,0,19,166,2021-04-07,4.48,4.52,4.43,4.83,4.78,4.91,4.57,1,190,"NY"
"3291",30793033,2021-06-05,1,1,FALSE,4,"$75.00",5,30,58,238,2021-05-01,4.55,4.66,4.72,4.62,4.83,4.66,4.62,4,75,"NY"
"3292",30794857,2021-06-04,2,1,FALSE,4,"$65.00",0,0,0,0,2021-05-09,3.67,4,3.67,4.83,3.83,4.17,4.17,1,65,"NY"
"3293",30795672,2021-06-04,1,1,FALSE,1,"$18.00",0,2,2,226,2020-01-31,4.65,4.8,4.55,4.75,4.85,4.45,4.7,1,18,"NY"
"3294",30801068,2021-06-04,1,1,FALSE,2,"$41.00",3,33,63,338,2021-05-28,4.78,5,4.67,5,4.78,4.78,4.89,2,41,"NY"
"3295",30816604,2021-06-03,1,1,FALSE,4,"$153.00",1,1,1,1,2021-05-20,4.81,4.95,4.86,5,5,4.9,4.71,5,153,"NY"
"3296",30822294,2021-06-05,1,1,TRUE,1,"$26.00",0,0,0,0,2021-05-01,5,4.5,4.5,5,5,4.5,5,1,26,"NY"
"3297",30824853,2021-06-05,2,2,TRUE,6,"$359.00",9,22,37,275,2021-05-27,4.87,4.89,4.83,4.91,4.91,4.96,4.77,10,359,"NY"
"3298",30826725,2021-06-04,2,1,FALSE,4,"$175.00",6,36,66,66,2021-05-24,4.78,4.78,4.84,4.84,4.87,4.84,4.71,6,175,"NY"
"3299",30851304,2021-06-05,2,1,FALSE,3,"$84.00",9,34,64,330,2021-06-03,4.73,4.85,4.8,4.87,4.88,4.46,4.72,26,84,"NY"
"3300",30851988,2021-06-05,1,1,FALSE,2,"$70.00",22,52,82,82,2020-02-15,4.72,4.92,4.68,4.76,4.68,4.88,4.68,2,70,"NY"
"3301",30877996,2021-06-04,3,2,FALSE,4,"$103.00",13,35,63,335,2021-05-17,4.49,4.67,4.44,4.81,4.94,4.7,4.59,4,103,"NY"
"3302",30885287,2021-06-04,2,NA,FALSE,4,"$144.00",20,50,80,355,2021-04-05,4.29,4.48,4.21,4.81,4.75,4.9,4.54,3,144,"NY"
"3303",30885937,2021-06-04,1,1,FALSE,2,"$79.00",0,23,53,53,2021-05-13,4.84,4.94,4.58,4.9,4.87,4.97,4.97,1,79,"NY"
"3304",30887578,2021-06-04,3,2,FALSE,4,"$111.00",3,18,48,138,2021-05-18,4.32,4.32,4.08,4.88,4.72,4.32,4.44,6,111,"NY"
"3305",30905035,2021-06-04,1,1,FALSE,3,"$149.00",25,55,85,359,2021-05-06,4.48,4.68,4.06,4.88,4.84,4.92,4.4,1,149,"NY"
"3306",30909287,2021-06-03,1,NA,FALSE,2,"$171.00",0,0,0,0,2021-05-15,5,5,5,5,5,4.71,5,2,171,"NY"
"3307",30936253,2021-06-04,1,1,FALSE,2,"$85.00",8,8,8,8,2021-05-29,4.92,5,4.75,5,4.92,5,4.92,6,85,"NY"
"3308",30965275,2021-06-05,3,1,FALSE,3,"$40.00",1,1,1,1,2021-05-23,4.58,4.76,4.75,4.9,4.76,4.53,4.63,8,40,"NY"
